"tvel-rfile"
"Time Step" "tvel etc.."
("Time Step" "tvel(t1)" "tvel(t2)" "flow-time")
11346 0.4237076 0 11.34714
11347 0.4249937 0 11.34814
11348 0.4261993 0 11.34914
11349 0.4273297 0 11.35014
11350 0.4283893 0 11.35114
11351 0.4293827 0 11.35214
11352 0.4303141 0 11.35314
11353 0.4311872 0 11.35414
11354 0.4320058 0 11.35514
11355 0.4327732 0 11.35614
11356 0.4334927 0 11.35715
11357 0.4341671 0 11.35815
11358 0.4347995 0 11.35915
11359 0.4353922 0 11.36015
11360 0.435948 0 11.36115
11361 0.436469 0 11.36215
11362 0.4369575 0 11.36315
11363 0.4384919 0 11.36415
11364 0.4399303 0 11.36515
11365 0.4412789 0 11.36615
11366 0.4425432 0 11.36715
11367 0.4437285 0 11.36815
11368 0.4448397 0 11.36915
11369 0.4458815 0 11.37015
11370 0.4468581 0 11.37115
11371 0.4477737 0 11.37215
11372 0.4486321 0 11.37315
11373 0.4494368 0 11.37415
11374 0.4501912 0 11.37515
11375 0.4508985 0 11.37615
11376 0.4515616 0 11.37715
11377 0.4521832 0 11.37815
11378 0.4527659 0 11.37915
11379 0.4533123 0 11.38015
11380 0.4538245 0 11.38116
11381 0.4543047 0 11.38216
11382 0.4547549 0 11.38316
11383 0.4559766 0 11.38416
11384 0.4571219 0 11.38516
11385 0.4581957 0 11.38616
11386 0.4592023 0 11.38716
11387 0.460146 0 11.38816
11388 0.4610308 0 11.38916
11389 0.4618602 0 11.39016
11390 0.4626378 0 11.39116
11391 0.4633668 0 11.39216
11392 0.4640502 0 11.39316
11393 0.464691 0 11.39416
11394 0.4652916 0 11.39516
11395 0.4658547 0 11.39616
11396 0.4663827 0 11.39716
11397 0.4668777 0 11.39816
11398 0.4673417 0 11.39916
11399 0.4677767 0 11.40016
11400 0.4681845 0 11.40116
11401 0.4685668 0 11.40216
11402 0.4689253 0 11.40316
11403 0.4697286 0 11.40416
11404 0.4704818 0 11.40516
11405 0.4711879 0 11.40617
11406 0.4718498 0 11.40717
11407 0.4724705 0 11.40817
11408 0.4730523 0 11.40917
11409 0.4735977 0 11.41017
11410 0.4741091 0 11.41117
11411 0.4745885 0 11.41217
11412 0.4750379 0 11.41317
11413 0.4754592 0 11.41417
11414 0.4758542 0 11.41517
11415 0.4762245 0 11.41617
11416 0.4765717 0 11.41717
11417 0.4768972 0 11.41817
11418 0.4772023 0 11.41917
11419 0.4774884 0 11.42017
11420 0.4777566 0 11.42117
11421 0.478008 0 11.42217
11422 0.4782437 0 11.42317
11423 0.4787625 0 11.42417
11424 0.4792489 0 11.42517
11425 0.4797049 0 11.42617
11426 0.4801323 0 11.42717
11427 0.4805331 0 11.42817
11428 0.4809088 0 11.42917
11429 0.481261 0 11.43017
11430 0.4815913 0 11.43118
11431 0.4819008 0 11.43218
11432 0.4821911 0 11.43318
11433 0.4824632 0 11.43418
11434 0.4827183 0 11.43518
11435 0.4829574 0 11.43618
11436 0.4831816 0 11.43718
11437 0.4833918 0 11.43818
11438 0.4835888 0 11.43918
11439 0.4837736 0 11.44018
11440 0.4839467 0 11.44118
11441 0.4841091 0 11.44218
11442 0.4842613 0 11.44318
11443 0.4849939 0 11.44418
11444 0.4856807 0 11.44518
11445 0.4863246 0 11.44618
11446 0.4869282 0 11.44718
11447 0.4874941 0 11.44818
11448 0.4880247 0 11.44918
11449 0.488522 0 11.45018
11450 0.4889883 0 11.45118
11451 0.4894254 0 11.45218
11452 0.4898353 0 11.45318
11453 0.4902195 0 11.45418
11454 0.4905797 0 11.45518
11455 0.4909174 0 11.45619
11456 0.4912339 0 11.45719
11457 0.4915307 0 11.45819
11458 0.491809 0 11.45919
11459 0.4920698 0 11.46019
11460 0.4923144 0 11.46119
11461 0.4925436 0 11.46219
11462 0.4927586 0 11.46319
11463 0.4933626 0 11.46419
11464 0.4939289 0 11.46519
11465 0.4944598 0 11.46619
11466 0.4949575 0 11.46719
11467 0.4954241 0 11.46819
11468 0.4958615 0 11.46919
11469 0.4962716 0 11.47019
11470 0.4966561 0 11.47119
11471 0.4970165 0 11.47219
11472 0.4973544 0 11.47319
11473 0.4976712 0 11.47419
11474 0.4979682 0 11.47519
11475 0.4982466 0 11.47619
11476 0.4985077 0 11.47719
11477 0.4987524 0 11.47819
11478 0.4989818 0 11.47919
11479 0.4991969 0 11.4802
11480 0.4993985 0 11.4812
11481 0.4995876 0 11.4822
11482 0.4997648 0 11.4832
11483 0.4997119 0 11.4842
11484 0.4996623 0 11.4852
11485 0.4996158 0 11.4862
11486 0.4995722 0 11.4872
11487 0.4995314 0 11.4882
11488 0.499493 0 11.4892
11489 0.4994572 0 11.4902
11490 0.4994235 0 11.4912
11491 0.4993919 0 11.4922
11492 0.4993623 0 11.4932
11493 0.4993346 0 11.4942
11494 0.4993086 0 11.4952
11495 0.4992842 0 11.4962
11496 0.4992613 0 11.4972
11497 0.4992399 0 11.4982
11498 0.4992198 0 11.4992
11499 0.499201 0 11.5002
11500 0.4991833 0 11.5012
11501 0.4991668 0 11.5022
11502 0.4991513 0 11.5032
11503 0.4981403 0 11.5042
11504 0.4971925 0 11.50521
11505 0.496304 0 11.50621
11506 0.495471 0 11.50721
11507 0.4946901 0 11.50821
11508 0.4939579 0 11.50921
11509 0.4932716 0 11.51021
11510 0.4926281 0 11.51121
11511 0.4920248 0 11.51221
11512 0.4914593 0 11.51321
11513 0.4909291 0 11.51421
11514 0.490432 0 11.51521
11515 0.489966 0 11.51621
11516 0.4895292 0 11.51721
11517 0.4891196 0 11.51821
11518 0.4887356 0 11.51921
11519 0.4883756 0 11.52021
11520 0.4880382 0 11.52121
11521 0.4877218 0 11.52221
11522 0.4874251 0 11.52321
11523 0.4853002 0 11.52421
11524 0.4833081 0 11.52521
11525 0.4814405 0 11.52621
11526 0.4796896 0 11.52721
11527 0.4780481 0 11.52821
11528 0.4765092 0 11.52921
11529 0.4750665 0 11.53022
11530 0.473714 0 11.53122
11531 0.472446 0 11.53222
11532 0.4712573 0 11.53322
11533 0.4701428 0 11.53422
11534 0.469098 0 11.53522
11535 0.4681185 0 11.53622
11536 0.4672002 0 11.53722
11537 0.4663394 0 11.53822
11538 0.4655323 0 11.53922
11539 0.4647756 0 11.54022
11540 0.4640663 0 11.54122
11541 0.4634013 0 11.54222
11542 0.4627778 0 11.54322
11543 0.459807 0 11.54422
11544 0.457022 0 11.54522
11545 0.4544109 0 11.54622
11546 0.4519631 0 11.54722
11547 0.4496683 0 11.54822
11548 0.4475169 0 11.54922
11549 0.4454999 0 11.55022
11550 0.443609 0 11.55122
11551 0.4418363 0 11.55222
11552 0.4401743 0 11.55322
11553 0.4386163 0 11.55422
11554 0.4371556 0 11.55523
11555 0.4357863 0 11.55623
11556 0.4345025 0 11.55723
11557 0.4332989 0 11.55823
11558 0.4321706 0 11.55923
11559 0.4311127 0 11.56023
11560 0.4301211 0 11.56123
11561 0.4291914 0 11.56223
11562 0.4283198 0 11.56323
11563 0.425314 0 11.56423
11564 0.4224961 0 11.56523
11565 0.4198543 0 11.56623
11566 0.4173776 0 11.56723
11567 0.4150558 0 11.56823
11568 0.412879 0 11.56923
11569 0.4108382 0 11.57023
11570 0.4089251 0 11.57123
11571 0.4071315 0 11.57223
11572 0.40545 0 11.57323
11573 0.4038736 0 11.57423
11574 0.4023957 0 11.57523
11575 0.4010102 0 11.57623
11576 0.3997113 0 11.57723
11577 0.3984936 0 11.57823
11578 0.3973519 0 11.57924
11579 0.3962817 0 11.58024
11580 0.3952783 0 11.58124
11581 0.3943376 0 11.58224
11582 0.3934557 0 11.58324
11583 0.3920828 0 11.58424
11584 0.3907956 0 11.58524
11585 0.3895889 0 11.58624
11586 0.3884576 0 11.58724
11587 0.387397 0 11.58824
11588 0.3864027 0 11.58924
11589 0.3854705 0 11.59024
11590 0.3845966 0 11.59124
11591 0.3837774 0 11.59224
11592 0.3830093 0 11.59324
11593 0.3822892 0 11.59424
11594 0.3816141 0 11.59524
11595 0.3809813 0 11.59624
11596 0.3803879 0 11.59724
11597 0.3798317 0 11.59824
11598 0.3793102 0 11.59924
11599 0.3788213 0 11.60024
11600 0.378363 0 11.60124
11601 0.3779334 0 11.60224
11602 0.3775305 0 11.60324
11603 0.3780764 0 11.60425
11604 0.3785881 0 11.60525
11605 0.3790679 0 11.60625
11606 0.3795177 0 11.60725
11607 0.3799394 0 11.60825
11608 0.3803347 0 11.60925
11609 0.3807053 0 11.61025
11610 0.3810528 0 11.61125
11611 0.3813785 0 11.61225
11612 0.3816839 0 11.61325
11613 0.3819702 0 11.61425
11614 0.3822385 0 11.61525
11615 0.3824902 0 11.61625
11616 0.3827261 0 11.61725
11617 0.3829472 0 11.61825
11618 0.3831546 0 11.61925
11619 0.383349 0 11.62025
11620 0.3835312 0 11.62125
11621 0.383702 0 11.62225
11622 0.3838622 0 11.62325
11623 0.3853149 0 11.62425
11624 0.3866769 0 11.62525
11625 0.3879538 0 11.62625
11626 0.3891508 0 11.62725
11627 0.390273 0 11.62825
11628 0.3913251 0 11.62926
11629 0.3923115 0 11.63026
11630 0.3932361 0 11.63126
11631 0.3941031 0 11.63226
11632 0.3949158 0 11.63326
11633 0.3956777 0 11.63426
11634 0.396392 0 11.63526
11635 0.3970616 0 11.63626
11636 0.3976894 0 11.63726
11637 0.398278 0 11.63826
11638 0.3988298 0 11.63926
11639 0.3993471 0 11.64026
11640 0.399832 0 11.64126
11641 0.4002867 0 11.64226
11642 0.4007129 0 11.64326
11643 0.4023958 0 11.64426
11644 0.4039734 0 11.64526
11645 0.4054524 0 11.64626
11646 0.4068391 0 11.64726
11647 0.408139 0 11.64826
11648 0.4093577 0 11.64926
11649 0.4105003 0 11.65026
11650 0.4115714 0 11.65126
11651 0.4125755 0 11.65226
11652 0.4135169 0 11.65326
11653 0.4143995 0 11.65427
11654 0.4152269 0 11.65527
11655 0.4160026 0 11.65627
11656 0.4167298 0 11.65727
11657 0.4174116 0 11.65827
11658 0.4180508 0 11.65927
11659 0.41865 0 11.66027
11660 0.4192117 0 11.66127
11661 0.4197384 0 11.66227
11662 0.4202321 0 11.66327
11663 0.4218874 0 11.66427
11664 0.4234391 0 11.66527
11665 0.424894 0 11.66627
11666 0.4262578 0 11.66727
11667 0.4275365 0 11.66827
11668 0.4287352 0 11.66927
11669 0.429859 0 11.67027
11670 0.4309125 0 11.67127
11671 0.4319002 0 11.67227
11672 0.4328262 0 11.67327
11673 0.4336943 0 11.67427
11674 0.4345081 0 11.67527
11675 0.4352712 0 11.67627
11676 0.4359865 0 11.67727
11677 0.436657 0 11.67828
11678 0.4372857 0 11.67928
11679 0.4378751 0 11.68028
11680 0.4384276 0 11.68128
11681 0.4389457 0 11.68228
11682 0.4394313 0 11.68328
11683 0.4409347 0 11.68428
11684 0.4423441 0 11.68528
11685 0.4436655 0 11.68628
11686 0.4449043 0 11.68728
11687 0.4460656 0 11.68828
11688 0.4471544 0 11.68928
11689 0.4481751 0 11.69028
11690 0.449132 0 11.69128
11691 0.4500291 0 11.69228
11692 0.4508702 0 11.69328
11693 0.4516586 0 11.69428
11694 0.4523978 0 11.69528
11695 0.4530908 0 11.69628
11696 0.4537405 0 11.69728
11697 0.4543495 0 11.69828
11698 0.4549206 0 11.69928
11699 0.4554559 0 11.70028
11700 0.4559578 0 11.70128
11701 0.4564283 0 11.70228
11702 0.4568694 0 11.70329
11703 0.4580387 0 11.70429
11704 0.4591349 0 11.70529
11705 0.4601626 0 11.70629
11706 0.4611261 0 11.70729
11707 0.4620293 0 11.70829
11708 0.4628761 0 11.70929
11709 0.46367 0 11.71029
11710 0.4644143 0 11.71129
11711 0.465112 0 11.71229
11712 0.4657662 0 11.71329
11713 0.4663794 0 11.71429
11714 0.4669544 0 11.71529
11715 0.4674934 0 11.71629
11716 0.4679987 0 11.71729
11717 0.4684724 0 11.71829
11718 0.4689165 0 11.71929
11719 0.4693329 0 11.72029
11720 0.4697232 0 11.72129
11721 0.4700891 0 11.72229
11722 0.4704322 0 11.72329
11723 0.4711774 0 11.72429
11724 0.4718759 0 11.72529
11725 0.4725309 0 11.72629
11726 0.4731448 0 11.72729
11727 0.4737205 0 11.7283
11728 0.4742601 0 11.7293
11729 0.474766 0 11.7303
11730 0.4752403 0 11.7313
11731 0.4756849 0 11.7323
11732 0.4761018 0 11.7333
11733 0.4764926 0 11.7343
11734 0.476859 0 11.7353
11735 0.4772024 0 11.7363
11736 0.4775245 0 11.7373
11737 0.4778264 0 11.7383
11738 0.4781094 0 11.7393
11739 0.4783747 0 11.7403
11740 0.4786234 0 11.7413
11741 0.4788566 0 11.7423
11742 0.4790753 0 11.7433
11743 0.479628 0 11.7443
11744 0.4801462 0 11.7453
11745 0.480632 0 11.7463
11746 0.4810874 0 11.7473
11747 0.4815144 0 11.7483
11748 0.4819147 0 11.7493
11749 0.48229 0 11.7503
11750 0.4826418 0 11.7513
11751 0.4829716 0 11.75231
11752 0.4832809 0 11.75331
11753 0.4835708 0 11.75431
11754 0.4838426 0 11.75531
11755 0.4840973 0 11.75631
11756 0.4843361 0 11.75731
11757 0.4845601 0 11.75831
11758 0.48477 0 11.75931
11759 0.4849668 0 11.76031
11760 0.4851514 0 11.76131
11761 0.4853244 0 11.76231
11762 0.4854865 0 11.76331
11763 0.4862112 0 11.76431
11764 0.4868906 0 11.76531
11765 0.4875276 0 11.76631
11766 0.4881248 0 11.76731
11767 0.4886845 0 11.76831
11768 0.4892094 0 11.76931
11769 0.4897014 0 11.77031
11770 0.4901627 0 11.77131
11771 0.4905952 0 11.77231
11772 0.4910006 0 11.77331
11773 0.4913807 0 11.77431
11774 0.491737 0 11.77531
11775 0.492071 0 11.77631
11776 0.4923842 0 11.77732
11777 0.4926778 0 11.77832
11778 0.4929531 0 11.77932
11779 0.4932112 0 11.78032
11780 0.4934531 0 11.78132
11781 0.4936799 0 11.78232
11782 0.4938925 0 11.78332
11783 0.4944478 0 11.78432
11784 0.4949684 0 11.78532
11785 0.4954565 0 11.78632
11786 0.4959141 0 11.78732
11787 0.496343 0 11.78832
11788 0.4967452 0 11.78932
11789 0.4971222 0 11.79032
11790 0.4974757 0 11.79132
11791 0.497807 0 11.79232
11792 0.4981177 0 11.79332
11793 0.4984089 0 11.79432
11794 0.498682 0 11.79532
11795 0.4989379 0 11.79632
11796 0.4991779 0 11.79732
11797 0.4994029 0 11.79832
11798 0.4996138 0 11.79932
11799 0.4998116 0 11.80032
11800 0.4999969 0 11.80132
11801 0.5001707 0 11.80233
11802 0.5003336 0 11.80333
11803 0.5001644 0 11.80433
11804 0.5000057 0 11.80533
11805 0.4998569 0 11.80633
11806 0.4997174 0 11.80733
11807 0.4995867 0 11.80833
11808 0.4994641 0 11.80933
11809 0.4993492 0 11.81033
11810 0.4992415 0 11.81133
11811 0.4991404 0 11.81233
11812 0.4990458 0 11.81333
11813 0.498957 0 11.81433
11814 0.4988738 0 11.81533
11815 0.4987957 0 11.81633
11816 0.4987226 0 11.81733
11817 0.498654 0 11.81833
11818 0.4985897 0 11.81933
11819 0.4985295 0 11.82033
11820 0.498473 0 11.82133
11821 0.49842 0 11.82233
11822 0.4983703 0 11.82333
11823 0.4972089 0 11.82433
11824 0.4961201 0 11.82533
11825 0.4950993 0 11.82633
11826 0.4941424 0 11.82734
11827 0.4932452 0 11.82834
11828 0.4924041 0 11.82934
11829 0.4916156 0 11.83034
11830 0.4908763 0 11.83134
11831 0.4901833 0 11.83234
11832 0.4895336 0 11.83334
11833 0.4889244 0 11.83434
11834 0.4883534 0 11.83534
11835 0.4878181 0 11.83634
11836 0.4873162 0 11.83734
11837 0.4868456 0 11.83834
11838 0.4864045 0 11.83934
11839 0.485991 0 11.84034
11840 0.4856033 0 11.84134
11841 0.4852398 0 11.84234
11842 0.4848991 0 11.84334
11843 0.4826456 0 11.84434
11844 0.4805329 0 11.84534
11845 0.4785524 0 11.84634
11846 0.4766956 0 11.84734
11847 0.4749548 0 11.84834
11848 0.4733229 0 11.84934
11849 0.4717929 0 11.85034
11850 0.4703586 0 11.85135
11851 0.4690138 0 11.85235
11852 0.4677532 0 11.85335
11853 0.4665714 0 11.85435
11854 0.4654634 0 11.85535
11855 0.4644246 0 11.85635
11856 0.4634508 0 11.85735
11857 0.4625379 0 11.85835
11858 0.461682 0 11.85935
11859 0.4608795 0 11.86035
11860 0.4601273 0 11.86135
11861 0.4594221 0 11.86235
11862 0.4587609 0 11.86335
11863 0.4557157 0 11.86435
11864 0.4528607 0 11.86535
11865 0.4501842 0 11.86635
11866 0.447675 0 11.86735
11867 0.4453226 0 11.86835
11868 0.4431173 0 11.86935
11869 0.4410498 0 11.87035
11870 0.4391114 0 11.87135
11871 0.4372943 0 11.87235
11872 0.4355907 0 11.87335
11873 0.4339936 0 11.87435
11874 0.4324963 0 11.87535
11875 0.4310926 0 11.87636
11876 0.4297766 0 11.87736
11877 0.4285428 0 11.87836
11878 0.4273862 0 11.87936
11879 0.4263019 0 11.88036
11880 0.4252853 0 11.88136
11881 0.4243323 0 11.88236
11882 0.4234388 0 11.88336
11883 0.4205405 0 11.88436
11884 0.4178234 0 11.88536
11885 0.4152761 0 11.88636
11886 0.412888 0 11.88736
11887 0.4106492 0 11.88836
11888 0.4085503 0 11.88936
11889 0.4065825 0 11.89036
11890 0.4047378 0 11.89136
11891 0.4030083 0 11.89236
11892 0.4013869 0 11.89336
11893 0.3998669 0 11.89436
11894 0.3984419 0 11.89536
11895 0.397106 0 11.89636
11896 0.3958535 0 11.89736
11897 0.3946793 0 11.89836
11898 0.3935785 0 11.89936
11899 0.3925465 0 11.90036
11900 0.391579 0 11.90137
11901 0.390672 0 11.90237
11902 0.3898216 0 11.90337
11903 0.3887449 0 11.90437
11904 0.3877354 0 11.90537
11905 0.3867891 0 11.90637
11906 0.3859019 0 11.90737
11907 0.3850701 0 11.90837
11908 0.3842904 0 11.90937
11909 0.3835593 0 11.91037
11910 0.382874 0 11.91137
11911 0.3822315 0 11.91237
11912 0.3816291 0 11.91337
11913 0.3810644 0 11.91437
11914 0.380535 0 11.91537
11915 0.3800387 0 11.91637
11916 0.3795734 0 11.91737
11917 0.3791372 0 11.91837
11918 0.3787282 0 11.91937
11919 0.3783448 0 11.92037
11920 0.3779854 0 11.92137
11921 0.3776484 0 11.92237
11922 0.3773325 0 11.92337
11923 0.3780568 0 11.92437
11924 0.3787358 0 11.92537
11925 0.3793724 0 11.92638
11926 0.3799692 0 11.92738
11927 0.3805287 0 11.92838
11928 0.3810532 0 11.92938
11929 0.381545 0 11.93038
11930 0.382006 0 11.93138
11931 0.3824382 0 11.93238
11932 0.3828434 0 11.93338
11933 0.3832233 0 11.93438
11934 0.3835794 0 11.93538
11935 0.3839132 0 11.93638
11936 0.3842263 0 11.93738
11937 0.3845197 0 11.93838
11938 0.3847948 0 11.93938
11939 0.3850527 0 11.94038
11940 0.3852945 0 11.94138
11941 0.3855212 0 11.94238
11942 0.3857337 0 11.94338
11943 0.3872469 0 11.94438
11944 0.3886656 0 11.94538
11945 0.3899956 0 11.94638
11946 0.3912425 0 11.94738
11947 0.3924115 0 11.94838
11948 0.3935074 0 11.94938
11949 0.3945348 0 11.95039
11950 0.395498 0 11.95139
11951 0.396401 0 11.95239
11952 0.3972475 0 11.95339
11953 0.3980411 0 11.95439
11954 0.3987852 0 11.95539
11955 0.3994828 0 11.95639
11956 0.4001367 0 11.95739
11957 0.4007498 0 11.95839
11958 0.4013245 0 11.95939
11959 0.4018634 0 11.96039
11960 0.4023685 0 11.96139
11961 0.4028421 0 11.96239
11962 0.4032861 0 11.96339
11963 0.4049686 0 11.96439
11964 0.4065461 0 11.96539
11965 0.4080249 0 11.96639
11966 0.4094113 0 11.96739
11967 0.410711 0 11.96839
11968 0.4119295 0 11.96939
11969 0.4130718 0 11.97039
11970 0.4141428 0 11.97139
11971 0.4151468 0 11.97239
11972 0.4160881 0 11.97339
11973 0.4169705 0 11.97439
11974 0.4177978 0 11.9754
11975 0.4185734 0 11.9764
11976 0.4193005 0 11.9774
11977 0.4199822 0 11.9784
11978 0.4206212 0 11.9794
11979 0.4212204 0 11.9804
11980 0.421782 0 11.9814
11981 0.4223086 0 11.9824
11982 0.4228023 0 11.9834
11983 0.4244464 0 11.9844
11984 0.4259877 0 11.9854
11985 0.4274328 0 11.9864
11986 0.4287875 0 11.9874
11987 0.4300575 0 11.9884
11988 0.4312482 0 11.9894
11989 0.4323644 0 11.9904
11990 0.4334109 0 11.9914
11991 0.434392 0 11.9924
11992 0.4353118 0 11.9934
11993 0.436174 0 11.9944
11994 0.4369824 0 11.9954
11995 0.4377403 0 11.9964
11996 0.4384508 0 11.9974
11997 0.4391168 0 11.9984
11998 0.4397413 0 11.9994
11999 0.4403267 0 12.00041
12000 0.4408756 0 12.00141
12001 0.4413901 0 12.00241
12002 0.4418725 0 12.00341
12003 0.4433415 0 12.00441
12004 0.4447187 0 12.00541
12005 0.4460098 0 12.00641
12006 0.4472203 0 12.00741
12007 0.4483551 0 12.00841
12008 0.4494189 0 12.00941
12009 0.4504163 0 12.01041
12010 0.4513513 0 12.01141
12011 0.4522279 0 12.01241
12012 0.4530497 0 12.01341
12013 0.4538201 0 12.01441
12014 0.4545424 0 12.01541
12015 0.4552196 0 12.01641
12016 0.4558544 0 12.01741
12017 0.4564495 0 12.01841
12018 0.4570075 0 12.01941
12019 0.4575306 0 12.02041
12020 0.458021 0 12.02141
12021 0.4584807 0 12.02241
12022 0.4589117 0 12.02341
12023 0.4600284 0 12.02442
12024 0.4610753 0 12.02542
12025 0.4620568 0 12.02642
12026 0.462977 0 12.02742
12027 0.4638396 0 12.02842
12028 0.4646483 0 12.02942
12029 0.4654065 0 12.03042
12030 0.4661173 0 12.03142
12031 0.4667836 0 12.03242
12032 0.4674084 0 12.03342
12033 0.467994 0 12.03442
12034 0.4685431 0 12.03542
12035 0.4690579 0 12.03642
12036 0.4695404 0 12.03742
12037 0.4699928 0 12.03842
12038 0.470417 0 12.03942
12039 0.4708146 0 12.04042
12040 0.4711874 0 12.04142
12041 0.4715369 0 12.04242
12042 0.4718645 0 12.04342
12043 0.4725534 0 12.04442
12044 0.4731992 0 12.04542
12045 0.4738047 0 12.04642
12046 0.4743724 0 12.04742
12047 0.4749045 0 12.04842
12048 0.4754034 0 12.04943
12049 0.4758711 0 12.05043
12050 0.4763096 0 12.05143
12051 0.4767207 0 12.05243
12052 0.477106 0 12.05343
12053 0.4774674 0 12.05443
12054 0.4778061 0 12.05543
12055 0.4781236 0 12.05643
12056 0.4784213 0 12.05743
12057 0.4787004 0 12.05843
12058 0.478962 0 12.05943
12059 0.4792073 0 12.06043
12060 0.4794373 0 12.06143
12061 0.4796529 0 12.06243
12062 0.479855 0 12.06343
12063 0.4804428 0 12.06443
12064 0.4809937 0 12.06543
12065 0.4815103 0 12.06643
12066 0.4819946 0 12.06743
12067 0.4824486 0 12.06843
12068 0.4828743 0 12.06943
12069 0.4832733 0 12.07043
12070 0.4836474 0 12.07143
12071 0.4839981 0 12.07243
12072 0.4843269 0 12.07343
12073 0.4846351 0 12.07444
12074 0.4849241 0 12.07544
12075 0.485195 0 12.07644
12076 0.485449 0 12.07744
12077 0.4856871 0 12.07844
12078 0.4859104 0 12.07944
12079 0.4861196 0 12.08044
12080 0.4863158 0 12.08144
12081 0.4864998 0 12.08244
12082 0.4866722 0 12.08344
12083 0.4873943 0 12.08444
12084 0.4880713 0 12.08544
12085 0.488706 0 12.08644
12086 0.489301 0 12.08744
12087 0.4898588 0 12.08844
12088 0.4903818 0 12.08944
12089 0.4908721 0 12.09044
12090 0.4913317 0 12.09144
12091 0.4917626 0 12.09244
12092 0.4921666 0 12.09344
12093 0.4925453 0 12.09444
12094 0.4929004 0 12.09544
12095 0.4932332 0 12.09644
12096 0.4935453 0 12.09744
12097 0.4938378 0 12.09844
12098 0.4941121 0 12.09945
12099 0.4943692 0 12.10045
12100 0.4946103 0 12.10145
12101 0.4948363 0 12.10245
12102 0.4950481 0 12.10345
12103 0.4955373 0 12.10445
12104 0.4959959 0 12.10545
12105 0.4964259 0 12.10645
12106 0.4968289 0 12.10745
12107 0.4972068 0 12.10845
12108 0.4975611 0 12.10945
12109 0.4978932 0 12.11045
12110 0.4982046 0 12.11145
12111 0.4984965 0 12.11245
12112 0.4987701 0 12.11345
12113 0.4990267 0 12.11445
12114 0.4992672 0 12.11545
12115 0.4994926 0 12.11645
12116 0.4997041 0 12.11745
12117 0.4999022 0 12.11845
12118 0.500088 0 12.11945
12119 0.5002622 0 12.12045
12120 0.5004255 0 12.12145
12121 0.5005786 0 12.12245
12122 0.5007221 0 12.12346
12123 0.500432 0 12.12446
12124 0.5001599 0 12.12546
12125 0.4999049 0 12.12646
12126 0.4996657 0 12.12746
12127 0.4994417 0 12.12846
12128 0.4992315 0 12.12946
12129 0.4990345 0 12.13046
12130 0.4988497 0 12.13146
12131 0.4986766 0 12.13246
12132 0.4985143 0 12.13346
12133 0.4983621 0 12.13446
12134 0.4982194 0 12.13546
12135 0.4980856 0 12.13646
12136 0.4979602 0 12.13746
12137 0.4978427 0 12.13846
12138 0.4977325 0 12.13946
12139 0.4976291 0 12.14046
12140 0.4975322 0 12.14146
12141 0.4974415 0 12.14246
12142 0.4973563 0 12.14346
12143 0.4960431 0 12.14446
12144 0.494812 0 12.14546
12145 0.4936577 0 12.14646
12146 0.4925756 0 12.14746
12147 0.4915612 0 12.14847
12148 0.4906102 0 12.14947
12149 0.4897186 0 12.15047
12150 0.4888827 0 12.15147
12151 0.4880991 0 12.15247
12152 0.4873644 0 12.15347
12153 0.4866757 0 12.15447
12154 0.48603 0 12.15547
12155 0.4854246 0 12.15647
12156 0.4848571 0 12.15747
12157 0.4843251 0 12.15847
12158 0.4838263 0 12.15947
12159 0.4833587 0 12.16047
12160 0.4829203 0 12.16147
12161 0.4825093 0 12.16247
12162 0.482124 0 12.16347
12163 0.4797484 0 12.16447
12164 0.4775212 0 12.16547
12165 0.4754332 0 12.16647
12166 0.4734757 0 12.16747
12167 0.4716406 0 12.16847
12168 0.4699202 0 12.16947
12169 0.4683072 0 12.17047
12170 0.4667951 0 12.17147
12171 0.4653775 0 12.17247
12172 0.4640485 0 12.17348
12173 0.4628026 0 12.17448
12174 0.4616345 0 12.17548
12175 0.4605395 0 12.17648
12176 0.4595128 0 12.17748
12177 0.4585504 0 12.17848
12178 0.4576481 0 12.17948
12179 0.4568021 0 12.18048
12180 0.4560091 0 12.18148
12181 0.4552656 0 12.18248
12182 0.4545687 0 12.18348
12183 0.4514616 0 12.18448
12184 0.4485486 0 12.18548
12185 0.4458178 0 12.18648
12186 0.4432576 0 12.18748
12187 0.4408574 0 12.18848
12188 0.4386073 0 12.18948
12189 0.4364978 0 12.19048
12190 0.4345201 0 12.19148
12191 0.4326661 0 12.19248
12192 0.4309279 0 12.19348
12193 0.4292983 0 12.19448
12194 0.4277706 0 12.19548
12195 0.4263384 0 12.19648
12196 0.4249957 0 12.19748
12197 0.4237369 0 12.19849
12198 0.4225568 0 12.19949
12199 0.4214504 0 12.20049
12200 0.4204132 0 12.20149
12201 0.4194408 0 12.20249
12202 0.4185292 0 12.20349
12203 0.4157628 0 12.20449
12204 0.4131694 0 12.20549
12205 0.410738 0 12.20649
12206 0.4084585 0 12.20749
12207 0.4063216 0 12.20849
12208 0.4043182 0 12.20949
12209 0.40244 0 12.21049
12210 0.4006792 0 12.21149
12211 0.3990285 0 12.21249
12212 0.3974809 0 12.21349
12213 0.3960301 0 12.21449
12214 0.3946699 0 12.21549
12215 0.3933947 0 12.21649
12216 0.3921992 0 12.21749
12217 0.3910785 0 12.21849
12218 0.3900278 0 12.21949
12219 0.3890428 0 12.22049
12220 0.3881193 0 12.22149
12221 0.3872535 0 12.2225
12222 0.3864419 0 12.2235
