"tvelx-rfile"
"Time Step" "tvelx etc.."
("Time Step" "tvelx(t1)" "tvelx(t2)" "flow-time")
10796 -1.373701e-08 0 10.79692
10797 -1.396984e-08 0 10.79792
10798 -1.396984e-08 0 10.79892
10799 -1.373701e-08 0 10.79992
10800 -1.373701e-08 0 10.80092
10801 -1.396984e-08 0 10.80192
10802 -1.396984e-08 0 10.80292
10803 -1.396984e-08 0 10.80392
10804 -1.327135e-08 0 10.80492
10805 -1.396984e-08 0 10.80592
10806 -1.420267e-08 0 10.80692
10807 -1.420267e-08 0 10.80792
10808 -1.396984e-08 0 10.80892
10809 -1.44355e-08 0 10.80992
10810 -1.420267e-08 0 10.81092
10811 -1.373701e-08 0 10.81192
10812 -1.44355e-08 0 10.81293
10813 -1.373701e-08 0 10.81393
10814 -1.466833e-08 0 10.81493
10815 -1.420267e-08 0 10.81593
10816 -1.396984e-08 0 10.81693
10817 -1.373701e-08 0 10.81793
10818 -1.396984e-08 0 10.81893
10819 -1.420267e-08 0 10.81993
10820 -1.420267e-08 0 10.82093
10821 -1.44355e-08 0 10.82193
10822 -1.466833e-08 0 10.82293
10823 -1.44355e-08 0 10.82393
10824 -1.44355e-08 0 10.82493
10825 -1.420267e-08 0 10.82593
10826 -1.396984e-08 0 10.82693
10827 -1.466833e-08 0 10.82793
10828 -1.396984e-08 0 10.82893
10829 -1.420267e-08 0 10.82993
10830 -1.466833e-08 0 10.83093
10831 -1.420267e-08 0 10.83193
10832 -1.396984e-08 0 10.83293
10833 -1.350418e-08 0 10.83393
10834 -1.44355e-08 0 10.83493
10835 -1.420267e-08 0 10.83593
10836 -1.490116e-08 0 10.83694
10837 -1.420267e-08 0 10.83794
10838 -1.466833e-08 0 10.83894
10839 -1.513399e-08 0 10.83994
10840 -1.420267e-08 0 10.84094
10841 -1.373701e-08 0 10.84194
10842 -1.373701e-08 0 10.84294
10843 -1.420267e-08 0 10.84394
10844 -1.420267e-08 0 10.84494
10845 -1.420267e-08 0 10.84594
10846 -1.44355e-08 0 10.84694
10847 -1.396984e-08 0 10.84794
10848 -1.396984e-08 0 10.84894
10849 -1.44355e-08 0 10.84994
10850 -1.420267e-08 0 10.85094
10851 -1.513399e-08 0 10.85194
10852 -1.420267e-08 0 10.85294
10853 -1.44355e-08 0 10.85394
10854 -1.44355e-08 0 10.85494
10855 -1.44355e-08 0 10.85594
10856 -1.44355e-08 0 10.85694
10857 -1.44355e-08 0 10.85794
10858 -1.44355e-08 0 10.85894
10859 -1.44355e-08 0 10.85994
10860 -1.44355e-08 0 10.86094
10861 -1.466833e-08 0 10.86195
10862 -1.466833e-08 0 10.86295
10863 -1.420267e-08 0 10.86395
10864 -1.466833e-08 0 10.86495
10865 -1.513399e-08 0 10.86595
10866 -1.420267e-08 0 10.86695
10867 -1.44355e-08 0 10.86795
10868 -1.513399e-08 0 10.86895
10869 -1.420267e-08 0 10.86995
10870 -1.44355e-08 0 10.87095
10871 -1.373701e-08 0 10.87195
10872 -1.44355e-08 0 10.87295
10873 -1.396984e-08 0 10.87395
10874 -1.44355e-08 0 10.87495
10875 -1.420267e-08 0 10.87595
10876 -1.396984e-08 0 10.87695
10877 -1.44355e-08 0 10.87795
10878 -1.44355e-08 0 10.87895
10879 -1.466833e-08 0 10.87995
10880 -1.373701e-08 0 10.88095
10881 -1.373701e-08 0 10.88195
10882 -1.44355e-08 0 10.88295
10883 -1.373701e-08 0 10.88395
10884 -1.396984e-08 0 10.88495
10885 -1.44355e-08 0 10.88595
10886 -1.373701e-08 0 10.88696
10887 -1.373701e-08 0 10.88796
10888 -1.420267e-08 0 10.88896
10889 -1.373701e-08 0 10.88996
10890 -1.327135e-08 0 10.89096
10891 -1.303852e-08 0 10.89196
10892 -1.373701e-08 0 10.89296
10893 -1.350418e-08 0 10.89396
10894 -1.327135e-08 0 10.89496
10895 -1.350418e-08 0 10.89596
10896 -1.373701e-08 0 10.89696
10897 -1.350418e-08 0 10.89796
10898 -1.327135e-08 0 10.89896
10899 -1.303852e-08 0 10.89996
10900 -1.327135e-08 0 10.90096
10901 -1.327135e-08 0 10.90196
10902 -1.396984e-08 0 10.90296
10903 -1.396984e-08 0 10.90396
10904 -1.373701e-08 0 10.90496
10905 -1.350418e-08 0 10.90596
10906 -1.327135e-08 0 10.90696
10907 -1.280569e-08 0 10.90796
10908 -1.257285e-08 0 10.90896
10909 -1.280569e-08 0 10.90996
10910 -1.303852e-08 0 10.91096
10911 -1.303852e-08 0 10.91197
10912 -1.280569e-08 0 10.91297
10913 -1.257285e-08 0 10.91397
10914 -1.280569e-08 0 10.91497
10915 -1.327135e-08 0 10.91597
10916 -1.280569e-08 0 10.91697
10917 -1.280569e-08 0 10.91797
10918 -1.280569e-08 0 10.91897
10919 -1.327135e-08 0 10.91997
10920 -1.303852e-08 0 10.92097
10921 -1.234002e-08 0 10.92197
10922 -1.257285e-08 0 10.92297
10923 -1.280569e-08 0 10.92397
10924 -1.280569e-08 0 10.92497
10925 -1.280569e-08 0 10.92597
10926 -1.210719e-08 0 10.92697
10927 -1.257285e-08 0 10.92797
10928 -1.234002e-08 0 10.92897
10929 -1.164153e-08 0 10.92997
10930 -1.210719e-08 0 10.93097
10931 -1.234002e-08 0 10.93197
10932 -1.210719e-08 0 10.93297
10933 -1.210719e-08 0 10.93397
10934 -1.210719e-08 0 10.93497
10935 -1.164153e-08 0 10.93598
10936 -1.187436e-08 0 10.93698
10937 -1.14087e-08 0 10.93798
10938 -1.187436e-08 0 10.93898
10939 -1.187436e-08 0 10.93998
10940 -1.164153e-08 0 10.94098
10941 -1.14087e-08 0 10.94198
10942 -1.14087e-08 0 10.94298
10943 -1.117587e-08 0 10.94398
10944 -1.14087e-08 0 10.94498
10945 -1.164153e-08 0 10.94598
10946 -1.094304e-08 0 10.94698
10947 -1.117587e-08 0 10.94798
10948 -1.094304e-08 0 10.94898
10949 -1.117587e-08 0 10.94998
10950 -1.14087e-08 0 10.95098
10951 -1.117587e-08 0 10.95198
10952 -1.094304e-08 0 10.95298
10953 -1.14087e-08 0 10.95398
10954 -1.094304e-08 0 10.95498
10955 -1.094304e-08 0 10.95598
10956 -1.071021e-08 0 10.95698
10957 -1.094304e-08 0 10.95798
10958 -1.117587e-08 0 10.95898
10959 -1.117587e-08 0 10.95998
10960 -1.071021e-08 0 10.96099
10961 -1.117587e-08 0 10.96199
10962 -1.071021e-08 0 10.96299
10963 -1.117587e-08 0 10.96399
10964 -1.094304e-08 0 10.96499
10965 -1.047738e-08 0 10.96599
10966 -1.094304e-08 0 10.96699
10967 -1.071021e-08 0 10.96799
10968 -1.071021e-08 0 10.96899
10969 -1.094304e-08 0 10.96999
10970 -1.094304e-08 0 10.97099
10971 -1.094304e-08 0 10.97199
10972 -1.047738e-08 0 10.97299
10973 -1.117587e-08 0 10.97399
10974 -1.047738e-08 0 10.97499
10975 -1.117587e-08 0 10.97599
10976 -1.117587e-08 0 10.97699
10977 -1.094304e-08 0 10.97799
10978 -1.094304e-08 0 10.97899
10979 -1.071021e-08 0 10.97999
10980 -1.094304e-08 0 10.98099
10981 -1.117587e-08 0 10.98199
10982 -1.117587e-08 0 10.98299
10983 -1.117587e-08 0 10.98399
10984 -1.094304e-08 0 10.98499
10985 -1.094304e-08 0 10.986
10986 -1.094304e-08 0 10.987
10987 -1.117587e-08 0 10.988
10988 -1.117587e-08 0 10.989
10989 -1.117587e-08 0 10.99
10990 -1.14087e-08 0 10.991
10991 -1.117587e-08 0 10.992
10992 -1.14087e-08 0 10.993
10993 -1.14087e-08 0 10.994
10994 -1.071021e-08 0 10.995
10995 -1.094304e-08 0 10.996
10996 -1.117587e-08 0 10.997
10997 -1.117587e-08 0 10.998
10998 -1.117587e-08 0 10.999
10999 -1.14087e-08 0 11
11000 -1.164153e-08 0 11.001
11001 -1.117587e-08 0 11.002
11002 -1.117587e-08 0 11.003
11003 -1.14087e-08 0 11.004
11004 -1.14087e-08 0 11.005
11005 -1.117587e-08 0 11.006
11006 -1.14087e-08 0 11.007
11007 -1.164153e-08 0 11.008
11008 -1.164153e-08 0 11.009
11009 -1.164153e-08 0 11.01
11010 -1.164153e-08 0 11.01101
11011 -1.164153e-08 0 11.01201
11012 -1.234002e-08 0 11.01301
11013 -1.164153e-08 0 11.01401
11014 -1.234002e-08 0 11.01501
11015 -1.14087e-08 0 11.01601
11016 -1.210719e-08 0 11.01701
11017 -1.187436e-08 0 11.01801
11018 -1.234002e-08 0 11.01901
11019 -1.187436e-08 0 11.02001
11020 -1.210719e-08 0 11.02101
11021 -1.187436e-08 0 11.02201
11022 -1.187436e-08 0 11.02301
11023 -1.187436e-08 0 11.02401
11024 -1.234002e-08 0 11.02501
11025 -1.234002e-08 0 11.02601
11026 -1.187436e-08 0 11.02701
11027 -1.210719e-08 0 11.02801
11028 -1.210719e-08 0 11.02901
11029 -1.234002e-08 0 11.03001
11030 -1.280569e-08 0 11.03101
11031 -1.187436e-08 0 11.03201
11032 -1.14087e-08 0 11.03301
11033 -1.234002e-08 0 11.03401
11034 -1.257285e-08 0 11.03502
11035 -1.210719e-08 0 11.03602
11036 -1.257285e-08 0 11.03702
11037 -1.303852e-08 0 11.03802
11038 -1.210719e-08 0 11.03902
11039 -1.280569e-08 0 11.04002
11040 -1.257285e-08 0 11.04102
11041 -1.210719e-08 0 11.04202
11042 -1.280569e-08 0 11.04302
11043 -1.210719e-08 0 11.04402
11044 -1.280569e-08 0 11.04502
11045 -1.303852e-08 0 11.04602
11046 -1.234002e-08 0 11.04702
11047 -1.257285e-08 0 11.04802
11048 -1.303852e-08 0 11.04902
11049 -1.257285e-08 0 11.05002
11050 -1.280569e-08 0 11.05102
11051 -1.234002e-08 0 11.05202
11052 -1.257285e-08 0 11.05302
11053 -1.257285e-08 0 11.05402
11054 -1.257285e-08 0 11.05502
11055 -1.303852e-08 0 11.05602
11056 -1.303852e-08 0 11.05702
11057 -1.257285e-08 0 11.05802
11058 -1.303852e-08 0 11.05902
11059 -1.327135e-08 0 11.06003
11060 -1.350418e-08 0 11.06103
11061 -1.303852e-08 0 11.06203
11062 -1.280569e-08 0 11.06303
11063 -1.350418e-08 0 11.06403
11064 -1.280569e-08 0 11.06503
11065 -1.350418e-08 0 11.06603
11066 -1.327135e-08 0 11.06703
11067 -1.303852e-08 0 11.06803
11068 -1.303852e-08 0 11.06903
11069 -1.327135e-08 0 11.07003
11070 -1.303852e-08 0 11.07103
11071 -1.350418e-08 0 11.07203
11072 -1.327135e-08 0 11.07303
11073 -1.373701e-08 0 11.07403
11074 -1.327135e-08 0 11.07503
11075 -1.327135e-08 0 11.07603
11076 -1.396984e-08 0 11.07703
11077 -1.350418e-08 0 11.07803
11078 -1.280569e-08 0 11.07903
11079 -1.303852e-08 0 11.08003
11080 -1.327135e-08 0 11.08103
11081 -1.350418e-08 0 11.08203
11082 -1.327135e-08 0 11.08303
11083 -1.373701e-08 0 11.08403
11084 -1.373701e-08 0 11.08504
11085 -1.327135e-08 0 11.08604
11086 -1.396984e-08 0 11.08704
11087 -1.373701e-08 0 11.08804
11088 -1.327135e-08 0 11.08904
11089 -1.327135e-08 0 11.09004
11090 -1.350418e-08 0 11.09104
11091 -1.350418e-08 0 11.09204
11092 -1.420267e-08 0 11.09304
11093 -1.327135e-08 0 11.09404
11094 -1.327135e-08 0 11.09504
11095 -1.350418e-08 0 11.09604
11096 -1.327135e-08 0 11.09704
11097 -1.350418e-08 0 11.09804
11098 -1.396984e-08 0 11.09904
11099 -1.420267e-08 0 11.10004
11100 -1.373701e-08 0 11.10104
11101 -1.350418e-08 0 11.10204
11102 -1.396984e-08 0 11.10304
11103 -1.327135e-08 0 11.10404
11104 -1.327135e-08 0 11.10504
11105 -1.396984e-08 0 11.10604
11106 -1.396984e-08 0 11.10704
11107 -1.350418e-08 0 11.10804
11108 -1.373701e-08 0 11.10905
11109 -1.373701e-08 0 11.11005
11110 -1.396984e-08 0 11.11105
11111 -1.350418e-08 0 11.11205
11112 -1.373701e-08 0 11.11305
11113 -1.396984e-08 0 11.11405
11114 -1.396984e-08 0 11.11505
11115 -1.420267e-08 0 11.11605
11116 -1.44355e-08 0 11.11705
11117 -1.396984e-08 0 11.11805
11118 -1.373701e-08 0 11.11905
11119 -1.327135e-08 0 11.12005
11120 -1.373701e-08 0 11.12105
11121 -1.373701e-08 0 11.12205
11122 -1.420267e-08 0 11.12305
11123 -1.373701e-08 0 11.12405
11124 -1.420267e-08 0 11.12505
11125 -1.396984e-08 0 11.12605
11126 -1.350418e-08 0 11.12705
11127 -1.44355e-08 0 11.12805
11128 -1.466833e-08 0 11.12905
11129 -1.327135e-08 0 11.13005
11130 -1.396984e-08 0 11.13105
11131 -1.396984e-08 0 11.13205
11132 -1.420267e-08 0 11.13305
11133 -1.420267e-08 0 11.13406
11134 -1.396984e-08 0 11.13506
11135 -1.350418e-08 0 11.13606
11136 -1.420267e-08 0 11.13706
11137 -1.44355e-08 0 11.13806
11138 -1.466833e-08 0 11.13906
11139 -1.420267e-08 0 11.14006
11140 -1.44355e-08 0 11.14106
11141 -1.466833e-08 0 11.14206
11142 -1.466833e-08 0 11.14306
11143 -1.420267e-08 0 11.14406
11144 -1.373701e-08 0 11.14506
11145 -1.490116e-08 0 11.14606
11146 -1.44355e-08 0 11.14706
11147 -1.373701e-08 0 11.14806
11148 -1.44355e-08 0 11.14906
11149 -1.373701e-08 0 11.15006
11150 -1.513399e-08 0 11.15106
11151 -1.490116e-08 0 11.15206
11152 -1.420267e-08 0 11.15306
11153 -1.420267e-08 0 11.15406
11154 -1.44355e-08 0 11.15506
11155 -1.420267e-08 0 11.15606
11156 -1.420267e-08 0 11.15706
11157 -1.420267e-08 0 11.15806
11158 -1.373701e-08 0 11.15907
11159 -1.396984e-08 0 11.16007
11160 -1.466833e-08 0 11.16107
11161 -1.44355e-08 0 11.16207
11162 -1.396984e-08 0 11.16307
11163 -1.44355e-08 0 11.16407
11164 -1.466833e-08 0 11.16507
11165 -1.44355e-08 0 11.16607
11166 -1.396984e-08 0 11.16707
11167 -1.420267e-08 0 11.16807
11168 -1.44355e-08 0 11.16907
11169 -1.44355e-08 0 11.17007
11170 -1.420267e-08 0 11.17107
11171 -1.466833e-08 0 11.17207
11172 -1.420267e-08 0 11.17307
11173 -1.420267e-08 0 11.17407
11174 -1.420267e-08 0 11.17507
11175 -1.466833e-08 0 11.17607
11176 -1.44355e-08 0 11.17707
11177 -1.44355e-08 0 11.17807
11178 -1.420267e-08 0 11.17907
11179 -1.420267e-08 0 11.18007
11180 -1.420267e-08 0 11.18107
11181 -1.396984e-08 0 11.18207
11182 -1.44355e-08 0 11.18307
11183 -1.420267e-08 0 11.18408
11184 -1.466833e-08 0 11.18508
11185 -1.373701e-08 0 11.18608
11186 -1.466833e-08 0 11.18708
11187 -1.420267e-08 0 11.18808
11188 -1.373701e-08 0 11.18908
11189 -1.490116e-08 0 11.19008
11190 -1.420267e-08 0 11.19108
11191 -1.373701e-08 0 11.19208
11192 -1.396984e-08 0 11.19308
11193 -1.44355e-08 0 11.19408
11194 -1.466833e-08 0 11.19508
11195 -1.373701e-08 0 11.19608
11196 -1.420267e-08 0 11.19708
11197 -1.396984e-08 0 11.19808
11198 -1.373701e-08 0 11.19908
11199 -1.44355e-08 0 11.20008
11200 -1.396984e-08 0 11.20108
11201 -1.420267e-08 0 11.20208
11202 -1.373701e-08 0 11.20308
11203 -1.396984e-08 0 11.20408
11204 -1.420267e-08 0 11.20508
11205 -1.373701e-08 0 11.20608
11206 -1.396984e-08 0 11.20708
11207 -1.396984e-08 0 11.20809
11208 -1.396984e-08 0 11.20909
11209 -1.327135e-08 0 11.21009
11210 -1.373701e-08 0 11.21109
11211 -1.350418e-08 0 11.21209
11212 -1.327135e-08 0 11.21309
11213 -1.327135e-08 0 11.21409
11214 -1.303852e-08 0 11.21509
11215 -1.327135e-08 0 11.21609
11216 -1.396984e-08 0 11.21709
11217 -1.303852e-08 0 11.21809
11218 -1.327135e-08 0 11.21909
11219 -1.327135e-08 0 11.22009
11220 -1.327135e-08 0 11.22109
11221 -1.373701e-08 0 11.22209
11222 -1.420267e-08 0 11.22309
11223 -1.327135e-08 0 11.22409
11224 -1.350418e-08 0 11.22509
11225 -1.327135e-08 0 11.22609
11226 -1.280569e-08 0 11.22709
11227 -1.327135e-08 0 11.22809
11228 -1.327135e-08 0 11.22909
11229 -1.280569e-08 0 11.23009
11230 -1.257285e-08 0 11.23109
11231 -1.303852e-08 0 11.23209
11232 -1.327135e-08 0 11.2331
11233 -1.234002e-08 0 11.2341
11234 -1.257285e-08 0 11.2351
11235 -1.210719e-08 0 11.2361
11236 -1.303852e-08 0 11.2371
11237 -1.327135e-08 0 11.2381
11238 -1.257285e-08 0 11.2391
11239 -1.257285e-08 0 11.2401
11240 -1.303852e-08 0 11.2411
11241 -1.234002e-08 0 11.2421
11242 -1.210719e-08 0 11.2431
11243 -1.210719e-08 0 11.2441
11244 -1.234002e-08 0 11.2451
11245 -1.210719e-08 0 11.2461
11246 -1.210719e-08 0 11.2471
11247 -1.187436e-08 0 11.2481
11248 -1.187436e-08 0 11.2491
11249 -1.234002e-08 0 11.2501
11250 -1.164153e-08 0 11.2511
11251 -1.187436e-08 0 11.2521
11252 -1.210719e-08 0 11.2531
11253 -1.117587e-08 0 11.2541
11254 -1.164153e-08 0 11.2551
11255 -1.187436e-08 0 11.2561
11256 -1.210719e-08 0 11.2571
11257 -1.164153e-08 0 11.25811
11258 -1.117587e-08 0 11.25911
11259 -1.14087e-08 0 11.26011
11260 -1.117587e-08 0 11.26111
11261 -1.14087e-08 0 11.26211
11262 -1.117587e-08 0 11.26311
11263 -1.164153e-08 0 11.26411
11264 -1.164153e-08 0 11.26511
11265 -1.117587e-08 0 11.26611
11266 -1.117587e-08 0 11.26711
11267 -1.164153e-08 0 11.26811
