"tvelmax-rfile"
"Time Step" "tvelmax etc.."
("Time Step" "tvelmax(t1)" "tvelmax(t2)" "flow-time")
10697 0.5794733 0 10.69788
10698 0.5803618 0 10.69888
10699 0.5811946 0 10.69988
10700 0.5819755 0 10.70088
10701 0.5827075 0 10.70188
10702 0.5833937 0 10.70288
10703 0.5857639 0 10.70388
10704 0.5879859 0 10.70488
10705 0.590069 0 10.70588
10706 0.5920219 0 10.70688
10707 0.5938528 0 10.70788
10708 0.5955692 0 10.70888
10709 0.5971784 0 10.70988
10710 0.598687 0 10.71088
10711 0.6001013 0 10.71188
10712 0.6014272 0 10.71288
10713 0.6026703 0 10.71389
10714 0.6038356 0 10.71489
10715 0.6049281 0 10.71589
10716 0.6059523 0 10.71689
10717 0.6069126 0 10.71789
10718 0.6078128 0 10.71889
10719 0.6086567 0 10.71989
10720 0.6094478 0 10.72089
10721 0.6101897 0 10.72189
10722 0.610885 0 10.72289
10723 0.6131265 0 10.72389
10724 0.6152279 0 10.72489
10725 0.6171981 0 10.72589
10726 0.6190449 0 10.72689
10727 0.6207765 0 10.72789
10728 0.6223998 0 10.72889
10729 0.6239216 0 10.72989
10730 0.6253483 0 10.73089
10731 0.6266859 0 10.73189
10732 0.6279399 0 10.73289
10733 0.6291155 0 10.73389
10734 0.6302176 0 10.73489
10735 0.6312507 0 10.73589
10736 0.6322194 0 10.73689
10737 0.6331276 0 10.7379
10738 0.6339789 0 10.7389
10739 0.634777 0 10.7399
10740 0.6355253 0 10.7409
10741 0.6362268 0 10.7419
10742 0.6368845 0 10.7429
10743 0.6387491 0 10.7439
10744 0.6404972 0 10.7449
10745 0.6421362 0 10.7459
10746 0.6436726 0 10.7469
10747 0.6451131 0 10.7479
10748 0.6464635 0 10.7489
10749 0.6477295 0 10.7499
10750 0.6489163 0 10.7509
10751 0.6500289 0 10.7519
10752 0.6510721 0 10.7529
10753 0.6520501 0 10.7539
10754 0.6529669 0 10.7549
10755 0.6538264 0 10.7559
10756 0.6546323 0 10.7569
10757 0.6553877 0 10.7579
10758 0.656096 0 10.7589
10759 0.6567599 0 10.7599
10760 0.6573824 0 10.7609
10761 0.657966 0 10.7619
10762 0.6585131 0 10.76291
10763 0.6598206 0 10.76391
10764 0.6610464 0 10.76491
10765 0.6621957 0 10.76591
10766 0.6632731 0 10.76691
10767 0.6642832 0 10.76791
10768 0.6652301 0 10.76891
10769 0.6661178 0 10.76991
10770 0.6669501 0 10.77091
10771 0.6677304 0 10.77191
10772 0.6684619 0 10.77291
10773 0.6691476 0 10.77391
10774 0.6697905 0 10.77491
10775 0.6703932 0 10.77591
10776 0.6709583 0 10.77691
10777 0.671488 0 10.77791
10778 0.6719847 0 10.77891
10779 0.6724502 0 10.77991
10780 0.6728867 0 10.78091
10781 0.673296 0 10.78191
10782 0.6736796 0 10.78291
10783 0.6744325 0 10.78391
10784 0.6751383 0 10.78491
10785 0.6758 0 10.78591
10786 0.6764204 0 10.78691
10787 0.677002 0 10.78792
10788 0.6775472 0 10.78892
10789 0.6780583 0 10.78992
10790 0.6785375 0 10.79092
10791 0.6789868 0 10.79192
10792 0.679408 0 10.79292
10793 0.6798028 0 10.79392
10794 0.680173 0 10.79492
10795 0.6805201 0 10.79592
10796 0.6808453 0 10.79692
10797 0.6811504 0 10.79792
10798 0.6814364 0 10.79892
10799 0.6817045 0 10.79992
10800 0.6819558 0 10.80092
10801 0.6821914 0 10.80192
10802 0.6824123 0 10.80292
10803 0.6834002 0 10.80392
10804 0.6843263 0 10.80492
10805 0.6851946 0 10.80592
10806 0.6860086 0 10.80692
10807 0.6867718 0 10.80792
10808 0.6874872 0 10.80892
10809 0.6881579 0 10.80992
10810 0.6887867 0 10.81092
10811 0.6893761 0 10.81192
10812 0.6899288 0 10.81293
10813 0.690447 0 10.81393
10814 0.6909326 0 10.81493
10815 0.691388 0 10.81593
10816 0.691815 0 10.81693
10817 0.6922153 0 10.81793
10818 0.6925904 0 10.81893
10819 0.6929422 0 10.81993
10820 0.693272 0 10.82093
10821 0.6935812 0 10.82193
10822 0.693871 0 10.82293
10823 0.6948155 0 10.82393
10824 0.695701 0 10.82493
10825 0.6965311 0 10.82593
10826 0.6973094 0 10.82693
10827 0.698039 0 10.82793
10828 0.698723 0 10.82893
10829 0.6993642 0 10.82993
10830 0.6999654 0 10.83093
10831 0.700529 0 10.83193
10832 0.7010574 0 10.83293
10833 0.7015528 0 10.83393
10834 0.7020172 0 10.83493
10835 0.7024525 0 10.83593
10836 0.7028607 0 10.83694
10837 0.7032434 0 10.83794
10838 0.7036021 0 10.83894
10839 0.7039384 0 10.83994
10840 0.7042537 0 10.84094
10841 0.7045493 0 10.84194
10842 0.7048264 0 10.84294
10843 0.7050697 0 10.84394
10844 0.7052977 0 10.84494
10845 0.7055115 0 10.84594
10846 0.705712 0 10.84694
10847 0.7058998 0 10.84794
10848 0.706076 0 10.84894
10849 0.7062411 0 10.84994
10850 0.7063959 0 10.85094
10851 0.7065411 0 10.85194
10852 0.7066772 0 10.85294
10853 0.7068048 0 10.85394
10854 0.7069243 0 10.85494
10855 0.7070365 0 10.85594
10856 0.7071416 0 10.85694
10857 0.7072402 0 10.85794
10858 0.7073326 0 10.85894
10859 0.7074192 0 10.85994
10860 0.7075004 0 10.86094
10861 0.7075765 0 10.86195
10862 0.7076478 0 10.86295
10863 0.7066069 0 10.86395
10864 0.7056308 0 10.86495
10865 0.7047159 0 10.86595
10866 0.7038581 0 10.86695
10867 0.703054 0 10.86795
10868 0.7023001 0 10.86895
10869 0.7015933 0 10.86995
10870 0.7009307 0 10.87095
10871 0.7003095 0 10.87195
10872 0.6997271 0 10.87295
10873 0.699181 0 10.87395
10874 0.6986693 0 10.87495
10875 0.6981893 0 10.87595
10876 0.6977395 0 10.87695
10877 0.6973178 0 10.87795
10878 0.6969224 0 10.87895
10879 0.6965517 0 10.87995
10880 0.6962042 0 10.88095
10881 0.6958783 0 10.88195
10882 0.6955729 0 10.88295
10883 0.6929504 0 10.88395
10884 0.6904919 0 10.88495
10885 0.6881869 0 10.88595
10886 0.6860261 0 10.88696
10887 0.6840003 0 10.88796
10888 0.6821011 0 10.88896
10889 0.6803205 0 10.88996
10890 0.6786513 0 10.89096
10891 0.6770865 0 10.89196
10892 0.6756194 0 10.89296
10893 0.674244 0 10.89396
10894 0.6729546 0 10.89496
10895 0.6717457 0 10.89596
10896 0.6706123 0 10.89696
10897 0.6695499 0 10.89796
10898 0.6685538 0 10.89896
10899 0.66762 0 10.89996
10900 0.6667446 0 10.90096
10901 0.665924 0 10.90196
10902 0.6651545 0 10.90296
10903 0.6612222 0 10.90396
10904 0.6575356 0 10.90496
10905 0.6540795 0 10.90596
10906 0.6508393 0 10.90696
10907 0.6478016 0 10.90796
10908 0.644954 0 10.90896
10909 0.6422842 0 10.90996
10910 0.6397812 0 10.91096
10911 0.6374347 0 10.91197
10912 0.6352349 0 10.91297
10913 0.6331726 0 10.91397
10914 0.6312391 0 10.91497
10915 0.6294265 0 10.91597
10916 0.6277271 0 10.91697
10917 0.626134 0 10.91797
10918 0.6246405 0 10.91897
10919 0.6232402 0 10.91997
10920 0.6219276 0 10.92097
10921 0.620697 0 10.92197
10922 0.6195432 0 10.92297
10923 0.6151178 0 10.92397
10924 0.6109689 0 10.92497
10925 0.6070794 0 10.92597
10926 0.603433 0 10.92697
10927 0.6000144 0 10.92797
10928 0.5968095 0 10.92897
10929 0.593805 0 10.92997
10930 0.5909882 0 10.93097
10931 0.5883474 0 10.93197
10932 0.5858717 0 10.93297
10933 0.5835508 0 10.93397
10934 0.5813748 0 10.93497
10935 0.5793349 0 10.93598
10936 0.5774224 0 10.93698
10937 0.5756296 0 10.93798
10938 0.5739487 0 10.93898
10939 0.572373 0 10.93998
10940 0.5708956 0 10.94098
10941 0.5695107 0 10.94198
10942 0.5682123 0 10.94298
10943 0.5654176 0 10.94398
10944 0.5627976 0 10.94498
10945 0.5603413 0 10.94598
10946 0.5580386 0 10.94698
10947 0.5558797 0 10.94798
10948 0.5538558 0 10.94898
10949 0.5519584 0 10.94998
10950 0.5501796 0 10.95098
10951 0.548512 0 10.95198
10952 0.5469486 0 10.95298
10953 0.5454828 0 10.95398
10954 0.5441087 0 10.95498
10955 0.5428205 0 10.95598
10956 0.5416127 0 10.95698
10957 0.5404806 0 10.95798
10958 0.5394191 0 10.95898
10959 0.538424 0 10.95998
10960 0.5374911 0 10.96099
10961 0.5366164 0 10.96199
10962 0.5357965 0 10.96299
10963 0.536002 0 10.96399
10964 0.5361947 0 10.96499
10965 0.5363753 0 10.96599
10966 0.5365448 0 10.96699
10967 0.5367035 0 10.96799
10968 0.5368524 0 10.96899
10969 0.536992 0 10.96999
10970 0.5371227 0 10.97099
10971 0.5372454 0 10.97199
10972 0.5373604 0 10.97299
10973 0.5374682 0 10.97399
10974 0.5375692 0 10.97499
10975 0.537664 0 10.97599
10976 0.5377528 0 10.97699
10977 0.537836 0 10.97799
10978 0.5379142 0 10.97899
10979 0.5379874 0 10.97999
10980 0.538056 0 10.98099
10981 0.5381203 0 10.98199
10982 0.5381806 0 10.98299
10983 0.5400262 0 10.98399
10984 0.5417566 0 10.98499
10985 0.5433787 0 10.986
10986 0.5448995 0 10.987
10987 0.5463252 0 10.988
10988 0.5476618 0 10.989
10989 0.5489148 0 10.99
10990 0.5500896 0 10.991
10991 0.551191 0 10.992
10992 0.5522235 0 10.993
10993 0.5531915 0 10.994
10994 0.5540989 0 10.995
10995 0.5549498 0 10.996
10996 0.5557473 0 10.997
10997 0.5564951 0 10.998
10998 0.5571961 0 10.999
10999 0.5578532 0 11
11000 0.5584693 0 11.001
11001 0.559047 0 11.002
11002 0.5595885 0 11.003
11003 0.5619534 0 11.004
11004 0.5641704 0 11.005
11005 0.566249 0 11.006
11006 0.5681975 0 11.007
11007 0.5700243 0 11.008
11008 0.5717369 0 11.009
11009 0.5733426 0 11.01
11010 0.5748478 0 11.01101
11011 0.576259 0 11.01201
11012 0.5775819 0 11.01301
11013 0.5788222 0 11.01401
11014 0.579985 0 11.01501
11015 0.5810751 0 11.01601
11016 0.5820971 0 11.01701
11017 0.5830551 0 11.01801
11018 0.5839533 0 11.01901
11019 0.5847954 0 11.02001
11020 0.5855848 0 11.02101
11021 0.5863249 0 11.02201
11022 0.5870188 0 11.02301
11023 0.5893826 0 11.02401
11024 0.5915987 0 11.02501
11025 0.5936763 0 11.02601
11026 0.5956241 0 11.02701
11027 0.5974501 0 11.02801
11028 0.599162 0 11.02901
11029 0.6007668 0 11.03001
11030 0.6022714 0 11.03101
11031 0.603682 0 11.03201
11032 0.6050044 0 11.03301
11033 0.6062442 0 11.03401
11034 0.6074065 0 11.03502
11035 0.6084961 0 11.03602
11036 0.6095176 0 11.03702
11037 0.6104752 0 11.03802
11038 0.6113731 0 11.03902
11039 0.6122147 0 11.04002
11040 0.6130039 0 11.04102
11041 0.6137437 0 11.04202
11042 0.6144373 0 11.04302
11043 0.6166456 0 11.04402
11044 0.6187159 0 11.04502
11045 0.6206569 0 11.04602
11046 0.6224765 0 11.04702
11047 0.6241824 0 11.04802
11048 0.6257817 0 11.04902
11049 0.627281 0 11.05002
11050 0.6286867 0 11.05102
11051 0.6300043 0 11.05202
11052 0.6312398 0 11.05302
11053 0.632398 0 11.05402
11054 0.6334838 0 11.05502
11055 0.6345018 0 11.05602
11056 0.6354561 0 11.05702
11057 0.6363508 0 11.05802
11058 0.6371896 0 11.05902
11059 0.6379759 0 11.06003
11060 0.6387131 0 11.06103
11061 0.6394042 0 11.06203
11062 0.6400521 0 11.06303
11063 0.6418484 0 11.06403
11064 0.6435325 0 11.06503
11065 0.6451113 0 11.06603
11066 0.6465914 0 11.06703
11067 0.6479791 0 11.06803
11068 0.64928 0 11.06903
11069 0.6504996 0 11.07003
11070 0.651643 0 11.07103
11071 0.6527148 0 11.07203
11072 0.6537198 0 11.07303
11073 0.6546619 0 11.07403
11074 0.6555451 0 11.07503
11075 0.6563731 0 11.07603
11076 0.6571494 0 11.07703
11077 0.6578771 0 11.07803
11078 0.6585594 0 11.07903
11079 0.6591991 0 11.08003
11080 0.6597987 0 11.08103
11081 0.6603609 0 11.08203
11082 0.6608879 0 11.08303
11083 0.662111 0 11.08403
11084 0.6632578 0 11.08504
11085 0.6643329 0 11.08604
11086 0.6653407 0 11.08704
11087 0.6662856 0 11.08804
11088 0.6671715 0 11.08904
11089 0.6680019 0 11.09004
11090 0.6687805 0 11.09104
11091 0.6695104 0 11.09204
11092 0.6701947 0 11.09304
11093 0.6708362 0 11.09404
11094 0.6714376 0 11.09504
11095 0.6720015 0 11.09604
11096 0.6725301 0 11.09704
11097 0.6730256 0 11.09804
11098 0.6734902 0 11.09904
11099 0.6739258 0 11.10004
11100 0.674334 0 11.10104
11101 0.6747168 0 11.10204
11102 0.6750757 0 11.10304
11103 0.6757994 0 11.10404
11104 0.6764778 0 11.10504
11105 0.6771137 0 11.10604
11106 0.6777101 0 11.10704
11107 0.678269 0 11.10804
11108 0.6787931 0 11.10905
11109 0.6792844 0 11.11005
11110 0.679745 0 11.11105
11111 0.6801768 0 11.11205
11112 0.6805816 0 11.11305
11113 0.6809611 0 11.11405
11114 0.681317 0 11.11505
11115 0.6816505 0 11.11605
11116 0.6819632 0 11.11705
11117 0.6822563 0 11.11805
11118 0.6825312 0 11.11905
11119 0.6827889 0 11.12005
11120 0.6830304 0 11.12105
11121 0.6832569 0 11.12205
11122 0.6834692 0 11.12305
11123 0.6844941 0 11.12405
11124 0.6854548 0 11.12505
11125 0.6863556 0 11.12605
11126 0.6872 0 11.12705
11127 0.6879917 0 11.12805
11128 0.6887339 0 11.12905
11129 0.6894297 0 11.13005
11130 0.690082 0 11.13105
11131 0.6906936 0 11.13205
11132 0.6912668 0 11.13305
11133 0.6918043 0 11.13406
11134 0.6923082 0 11.13506
11135 0.6927806 0 11.13606
11136 0.6932235 0 11.13706
11137 0.6936386 0 11.13806
11138 0.694028 0 11.13906
11139 0.6943928 0 11.14006
11140 0.694735 0 11.14106
11141 0.6950557 0 11.14206
11142 0.6953563 0 11.14306
11143 0.6962622 0 11.14406
11144 0.6971113 0 11.14506
11145 0.6979074 0 11.14606
11146 0.6986538 0 11.14706
11147 0.6993535 0 11.14806
11148 0.7000095 0 11.14906
11149 0.7006244 0 11.15006
11150 0.701201 0 11.15106
11151 0.7017415 0 11.15206
11152 0.7022482 0 11.15306
11153 0.7027233 0 11.15406
11154 0.7031686 0 11.15506
11155 0.7035862 0 11.15606
11156 0.7039776 0 11.15706
11157 0.7043446 0 11.15806
11158 0.7046886 0 11.15907
11159 0.7050111 0 11.16007
11160 0.7053135 0 11.16107
11161 0.705597 0 11.16207
11162 0.7058626 0 11.16307
11163 0.7059469 0 11.16407
11164 0.7060258 0 11.16507
11165 0.7060999 0 11.16607
11166 0.7061692 0 11.16707
11167 0.7062343 0 11.16807
11168 0.7062953 0 11.16907
11169 0.7063525 0 11.17007
11170 0.706406 0 11.17107
11171 0.7064563 0 11.17207
11172 0.7065034 0 11.17307
11173 0.7065476 0 11.17407
11174 0.706589 0 11.17507
11175 0.7066277 0 11.17607
11176 0.7066641 0 11.17707
11177 0.7066983 0 11.17807
11178 0.7067302 0 11.17907
11179 0.7067602 0 11.18007
11180 0.7067884 0 11.18107
11181 0.7068147 0 11.18207
11182 0.7068394 0 11.18307
11183 0.7056116 0 11.18408
11184 0.7044607 0 11.18508
11185 0.7033817 0 11.18608
11186 0.7023701 0 11.18708
11187 0.7014217 0 11.18808
11188 0.7005327 0 11.18908
11189 0.6996992 0 11.19008
11190 0.6989177 0 11.19108
11191 0.6981852 0 11.19208
11192 0.6974984 0 11.19308
11193 0.6968545 0 11.19408
11194 0.6962509 0 11.19508
11195 0.695685 0 11.19608
11196 0.6951545 0 11.19708
11197 0.6946571 0 11.19808
11198 0.6941908 0 11.19908
11199 0.6937537 0 11.20008
11200 0.6933438 0 11.20108
11201 0.6929596 0 11.20208
11202 0.6925994 0 11.20308
11203 0.6897812 0 11.20408
11204 0.6871391 0 11.20508
11205 0.6846621 0 11.20608
11206 0.68234 0 11.20708
11207 0.680163 0 11.20809
11208 0.678122 0 11.20909
11209 0.6762087 0 11.21009
11210 0.6744149 0 11.21109
11211 0.6727332 0 11.21209
11212 0.6711566 0 11.21309
11213 0.6696785 0 11.21409
11214 0.6682929 0 11.21509
11215 0.6669938 0 11.21609
11216 0.6657759 0 11.21709
11217 0.6646342 0 11.21809
11218 0.6635637 0 11.21909
11219 0.6625603 0 11.22009
11220 0.6616194 0 11.22109
11221 0.6607375 0 11.22209
11222 0.6599106 0 11.22309
11223 0.6558318 0 11.22409
11224 0.652008 0 11.22509
11225 0.6484231 0 11.22609
11226 0.6450623 0 11.22709
11227 0.6419116 0 11.22809
11228 0.6389577 0 11.22909
11229 0.6361885 0 11.23009
11230 0.6335923 0 11.23109
11231 0.6311585 0 11.23209
11232 0.6288767 0 11.2331
11233 0.6267375 0 11.2341
11234 0.624732 0 11.2351
11235 0.622852 0 11.2361
11236 0.6210893 0 11.2371
11237 0.6194369 0 11.2381
11238 0.6178877 0 11.2391
11239 0.6164353 0 11.2401
11240 0.6150738 0 11.2411
11241 0.6137973 0 11.2421
11242 0.6126006 0 11.2431
11243 0.6082495 0 11.2441
11244 0.6041703 0 11.2451
11245 0.600346 0 11.2461
11246 0.5967608 0 11.2471
11247 0.5933996 0 11.2481
11248 0.5902485 0 11.2491
11249 0.5872944 0 11.2501
11250 0.5845249 0 11.2511
11251 0.5819285 0 11.2521
11252 0.5794943 0 11.2531
11253 0.5772123 0 11.2541
11254 0.575073 0 11.2551
11255 0.5730673 0 11.2561
11256 0.571187 0 11.2571
11257 0.5694242 0 11.25811
11258 0.5677716 0 11.25911
11259 0.5662223 0 11.26011
11260 0.5647698 0 11.26111
11261 0.563408 0 11.26211
11262 0.5621314 0 11.26311
11263 0.5597624 0 11.26411
11264 0.5575414 0 11.26511
11265 0.5554593 0 11.26611
11266 0.5535073 0 11.26711
11267 0.5516772 0 11.26811
11268 0.5499616 0 11.26911
11269 0.5483531 0 11.27011
11270 0.5468452 0 11.27111
11271 0.5454316 0 11.27211
11272 0.5441064 0 11.27311
11273 0.5428638 0 11.27411
11274 0.5416991 0 11.27511
11275 0.540607 0 11.27611
11276 0.5395832 0 11.27711
11277 0.5386235 0 11.27811
11278 0.5377237 0 11.27911
11279 0.5368802 0 11.28011
11280 0.5360893 0 11.28111
11281 0.5353479 0 11.28211
11282 0.5346529 0 11.28312
11283 0.5351503 0 11.28412
11284 0.5356166 0 11.28512
11285 0.536054 0 11.28612
11286 0.5364638 0 11.28712
11287 0.536848 0 11.28812
11288 0.5372083 0 11.28912
11289 0.537546 0 11.29012
11290 0.5378627 0 11.29112
11291 0.5381595 0 11.29212
11292 0.5384378 0 11.29312
11293 0.5386987 0 11.29412
11294 0.5389433 0 11.29512
11295 0.5391726 0 11.29612
11296 0.5393875 0 11.29712
11297 0.539589 0 11.29812
11298 0.539778 0 11.29912
11299 0.5399551 0 11.30012
11300 0.5401212 0 11.30112
11301 0.5402769 0 11.30212
11302 0.5404229 0 11.30312
11303 0.5423749 0 11.30412
11304 0.5442051 0 11.30512
11305 0.5459208 0 11.30612
11306 0.5475294 0 11.30713
11307 0.5490374 0 11.30813
11308 0.5504512 0 11.30913
11309 0.5517765 0 11.31013
11310 0.5530191 0 11.31113
11311 0.554184 0 11.31213
11312 0.5552761 0 11.31313
11313 0.5562999 0 11.31413
11314 0.5572597 0 11.31513
11315 0.5581595 0 11.31613
11316 0.5590032 0 11.31713
11317 0.5597941 0 11.31813
11318 0.5605356 0 11.31913
11319 0.5612307 0 11.32013
11320 0.5618823 0 11.32113
11321 0.5624933 0 11.32213
11322 0.563066 0 11.32313
11323 0.5654446 0 11.32413
11324 0.5676745 0 11.32513
11325 0.569765 0 11.32613
11326 0.571725 0 11.32713
11327 0.5735623 0 11.32813
11328 0.5752849 0 11.32913
11329 0.5768998 0 11.33013
11330 0.5784137 0 11.33113
11331 0.5798331 0 11.33214
11332 0.5811636 0 11.33314
11333 0.5824111 0 11.33414
11334 0.5835807 0 11.33514
11335 0.584677 0 11.33614
11336 0.585705 0 11.33714
11337 0.5866686 0 11.33814
11338 0.587572 0 11.33914
11339 0.5884189 0 11.34014
11340 0.589213 0 11.34114
11341 0.5899574 0 11.34214
11342 0.5906553 0 11.34314
11343 0.5930097 0 11.34414
11344 0.595217 0 11.34514
11345 0.5972864 0 11.34614
11346 0.5992264 0 11.34714
11347 0.6010453 0 11.34814
11348 0.6027504 0 11.34914
11349 0.6043489 0 11.35014
11350 0.6058475 0 11.35114
11351 0.6072525 0 11.35214
11352 0.6085696 0 11.35314
11353 0.6098045 0 11.35414
11354 0.6109621 0 11.35514
11355 0.6120474 0 11.35614
11356 0.6130649 0 11.35715
11357 0.6140188 0 11.35815
11358 0.614913 0 11.35915
11359 0.6157513 0 11.36015
11360 0.6165374 0 11.36115
11361 0.6172742 0 11.36215
11362 0.617965 0 11.36315
11363 0.620135 0 11.36415
11364 0.6221694 0 11.36515
11365 0.6240766 0 11.36615
11366 0.6258646 0 11.36715
11367 0.6275409 0 11.36815
11368 0.6291124 0 11.36915
11369 0.6305857 0 11.37015
11370 0.6319669 0 11.37115
11371 0.6332617 0 11.37215
11372 0.6344757 0 11.37315
11373 0.6356138 0 11.37415
11374 0.6366807 0 11.37515
11375 0.637681 0 11.37615
11376 0.6386188 0 11.37715
11377 0.6394978 0 11.37815
11378 0.640322 0 11.37915
11379 0.6410947 0 11.38015
11380 0.6418191 0 11.38116
11381 0.6424983 0 11.38216
11382 0.643135 0 11.38316
11383 0.6448627 0 11.38416
11384 0.6464825 0 11.38516
11385 0.648001 0 11.38616
11386 0.6494246 0 11.38716
11387 0.6507593 0 11.38816
11388 0.6520105 0 11.38916
11389 0.6531835 0 11.39016
11390 0.6542833 0 11.39116
11391 0.6553142 0 11.39216
11392 0.6562808 0 11.39316
11393 0.6571869 0 11.39416
11394 0.6580364 0 11.39516
11395 0.6588328 0 11.39616
11396 0.6595795 0 11.39716
11397 0.6602795 0 11.39816
11398 0.6609357 0 11.39916
11399 0.6615508 0 11.40016
11400 0.6621277 0 11.40116
11401 0.6626683 0 11.40216
11402 0.6631753 0 11.40316
11403 0.6643114 0 11.40416
11404 0.6653766 0 11.40516
11405 0.6663752 0 11.40617
11406 0.6673113 0 11.40717
11407 0.668189 0 11.40817
11408 0.6690119 0 11.40917
11409 0.6697833 0 11.41017
11410 0.6705064 0 11.41117
11411 0.6711844 0 11.41217
11412 0.67182 0 11.41317
11413 0.6724159 0 11.41417
11414 0.6729745 0 11.41517
11415 0.6734983 0 11.41617
11416 0.6739892 0 11.41717
11417 0.6744496 0 11.41817
11418 0.674881 0 11.41917
11419 0.6752856 0 11.42017
11420 0.675665 0 11.42117
11421 0.6760205 0 11.42217
11422 0.6763538 0 11.42317
11423 0.6770875 0 11.42417
11424 0.6777754 0 11.42517
11425 0.6784203 0 11.42617
11426 0.6790249 0 11.42717
11427 0.6795916 0 11.42817
11428 0.680123 0 11.42917
11429 0.6806211 0 11.43017
11430 0.6810881 0 11.43118
11431 0.6815259 0 11.43218
11432 0.6819364 0 11.43318
11433 0.6823211 0 11.43418
11434 0.682682 0 11.43518
11435 0.6830202 0 11.43618
11436 0.6833372 0 11.43718
11437 0.6836344 0 11.43818
11438 0.6839132 0 11.43918
11439 0.6841744 0 11.44018
11440 0.6844193 0 11.44118
11441 0.6846489 0 11.44218
11442 0.6848642 0 11.44318
11443 0.6859003 0 11.44418
11444 0.6868716 0 11.44518
11445 0.6877822 0 11.44618
11446 0.6886358 0 11.44718
11447 0.6894362 0 11.44818
11448 0.6901865 0 11.44918
11449 0.6908899 0 11.45018
11450 0.6915494 0 11.45118
11451 0.6921675 0 11.45218
11452 0.6927472 0 11.45318
11453 0.6932905 0 11.45418
11454 0.6938 0 11.45518
11455 0.6942775 0 11.45619
11456 0.6947252 0 11.45719
11457 0.6951449 0 11.45819
11458 0.6955385 0 11.45919
11459 0.6959074 0 11.46019
11460 0.6962532 0 11.46119
11461 0.6965775 0 11.46219
11462 0.6968814 0 11.46319
11463 0.6977357 0 11.46419
11464 0.6985366 0 11.46519
11465 0.6992874 0 11.46619
11466 0.6999912 0 11.46719
11467 0.700651 0 11.46819
11468 0.7012697 0 11.46919
11469 0.7018498 0 11.47019
11470 0.7023934 0 11.47119
11471 0.7029032 0 11.47219
11472 0.7033811 0 11.47319
11473 0.7038291 0 11.47419
11474 0.7042491 0 11.47519
11475 0.7046428 0 11.47619
11476 0.7050121 0 11.47719
11477 0.7053581 0 11.47819
11478 0.7056826 0 11.47919
11479 0.7059868 0 11.4802
11480 0.7062719 0 11.4812
11481 0.7065393 0 11.4822
11482 0.7067899 0 11.4832
11483 0.7067151 0 11.4842
11484 0.706645 0 11.4852
11485 0.7065793 0 11.4862
11486 0.7065176 0 11.4872
11487 0.7064598 0 11.4882
11488 0.7064056 0 11.4892
11489 0.7063549 0 11.4902
11490 0.7063072 0 11.4912
11491 0.7062626 0 11.4922
11492 0.7062207 0 11.4932
11493 0.7061815 0 11.4942
11494 0.7061447 0 11.4952
11495 0.7061103 0 11.4962
11496 0.7060779 0 11.4972
11497 0.7060477 0 11.4982
11498 0.7060192 0 11.4992
11499 0.7059926 0 11.5002
11500 0.7059676 0 11.5012
11501 0.7059442 0 11.5022
11502 0.7059222 0 11.5032
11503 0.7044925 0 11.5042
11504 0.7031521 0 11.50521
11505 0.7018955 0 11.50621
11506 0.7007175 0 11.50721
11507 0.699613 0 11.50821
11508 0.6985776 0 11.50921
11509 0.6976069 0 11.51021
11510 0.6966969 0 11.51121
11511 0.6958437 0 11.51221
11512 0.6950439 0 11.51321
11513 0.6942941 0 11.51421
11514 0.6935911 0 11.51521
11515 0.6929321 0 11.51621
11516 0.6923143 0 11.51721
11517 0.691735 0 11.51821
11518 0.691192 0 11.51921
11519 0.6906829 0 11.52021
11520 0.6902056 0 11.52121
11521 0.6897582 0 11.52221
11522 0.6893386 0 11.52321
11523 0.6863335 0 11.52421
11524 0.6835161 0 11.52521
11525 0.6808748 0 11.52621
11526 0.6783987 0 11.52721
11527 0.6760772 0 11.52821
11528 0.6739008 0 11.52921
11529 0.6718605 0 11.53022
11530 0.6699477 0 11.53122
11531 0.6681545 0 11.53222
11532 0.6664733 0 11.53322
11533 0.6648972 0 11.53422
11534 0.6634196 0 11.53522
11535 0.6620343 0 11.53622
11536 0.6607357 0 11.53722
11537 0.6595182 0 11.53822
11538 0.6583768 0 11.53922
11539 0.6573066 0 11.54022
11540 0.6563035 0 11.54122
11541 0.655363 0 11.54222
11542 0.6544813 0 11.54322
11543 0.6502798 0 11.54422
11544 0.6463411 0 11.54522
11545 0.6426485 0 11.54622
11546 0.6391866 0 11.54722
11547 0.6359411 0 11.54822
11548 0.6328985 0 11.54922
11549 0.6300461 0 11.55022
11550 0.6273718 0 11.55122
11551 0.6248648 0 11.55222
11552 0.6225144 0 11.55322
11553 0.620311 0 11.55422
11554 0.6182452 0 11.55523
11555 0.6163086 0 11.55623
11556 0.614493 0 11.55723
11557 0.6127909 0 11.55823
11558 0.6111951 0 11.55923
11559 0.6096991 0 11.56023
11560 0.6082966 0 11.56123
11561 0.6069818 0 11.56223
11562 0.6057491 0 11.56323
11563 0.6014982 0 11.56423
11564 0.597513 0 11.56523
11565 0.5937769 0 11.56623
11566 0.5902743 0 11.56723
11567 0.5869906 0 11.56823
11568 0.5839121 0 11.56923
11569 0.581026 0 11.57023
11570 0.5783203 0 11.57123
11571 0.5757837 0 11.57223
11572 0.5734056 0 11.57323
11573 0.5711763 0 11.57423
11574 0.5690862 0 11.57523
11575 0.5671267 0 11.57623
