"tvely-rfile"
"Time Step" "tvely etc.."
("Time Step" "tvely(t1)" "tvely(t2)" "flow-time")
10417 -0.4449949 0 10.41777
10418 -0.4456041 0 10.41877
10419 -0.4461751 0 10.41977
10420 -0.4467105 0 10.42077
10421 -0.4472124 0 10.42177
10422 -0.4476829 0 10.42277
10423 -0.449046 0 10.42377
10424 -0.4503239 0 10.42477
10425 -0.451522 0 10.42577
10426 -0.4526452 0 10.42677
10427 -0.4536981 0 10.42777
10428 -0.4546853 0 10.42877
10429 -0.4556107 0 10.42977
10430 -0.4564783 0 10.43077
10431 -0.4572917 0 10.43177
10432 -0.4580543 0 10.43277
10433 -0.4587692 0 10.43377
10434 -0.4594394 0 10.43477
10435 -0.4600677 0 10.43577
10436 -0.4606568 0 10.43677
10437 -0.461209 0 10.43777
10438 -0.4617267 0 10.43877
10439 -0.4622121 0 10.43977
10440 -0.4626671 0 10.44077
10441 -0.4630937 0 10.44178
10442 -0.4634936 0 10.44278
10443 -0.4644783 0 10.44378
10444 -0.4654014 0 10.44478
10445 -0.4662668 0 10.44578
10446 -0.467078 0 10.44678
10447 -0.4678386 0 10.44778
10448 -0.4685517 0 10.44878
10449 -0.4692202 0 10.44978
10450 -0.4698469 0 10.45078
10451 -0.4704344 0 10.45178
10452 -0.4709853 0 10.45278
10453 -0.4715016 0 10.45378
10454 -0.4719858 0 10.45478
10455 -0.4724397 0 10.45578
10456 -0.4728652 0 10.45678
10457 -0.4732641 0 10.45778
10458 -0.473638 0 10.45878
10459 -0.4739886 0 10.45978
10460 -0.4743173 0 10.46078
10461 -0.4746255 0 10.46178
10462 -0.4749144 0 10.46278
10463 -0.4754682 0 10.46378
10464 -0.4759873 0 10.46478
10465 -0.4764741 0 10.46579
10466 -0.4769304 0 10.46679
10467 -0.4773582 0 10.46779
10468 -0.4777593 0 10.46879
10469 -0.4781353 0 10.46979
10470 -0.4784878 0 10.47079
10471 -0.4788182 0 10.47179
10472 -0.479128 0 10.47279
10473 -0.4794185 0 10.47379
10474 -0.4796908 0 10.47479
10475 -0.479946 0 10.47579
10476 -0.4801854 0 10.47679
10477 -0.4804097 0 10.47779
10478 -0.4806201 0 10.47879
10479 -0.4808173 0 10.47979
10480 -0.4810022 0 10.48079
10481 -0.4811755 0 10.48179
10482 -0.4813379 0 10.48279
10483 -0.4820111 0 10.48379
10484 -0.4826422 0 10.48479
10485 -0.4832339 0 10.48579
10486 -0.4837885 0 10.48679
10487 -0.4843086 0 10.48779
10488 -0.4847961 0 10.48879
10489 -0.4852532 0 10.48979
10490 -0.4856816 0 10.4908
10491 -0.4860833 0 10.4918
10492 -0.4864599 0 10.4928
10493 -0.4868129 0 10.4938
10494 -0.4871439 0 10.4948
10495 -0.4874542 0 10.4958
10496 -0.4877451 0 10.4968
10497 -0.4880179 0 10.4978
10498 -0.4882735 0 10.4988
10499 -0.4885132 0 10.4998
10500 -0.488738 0 10.5008
10501 -0.4889486 0 10.5018
10502 -0.4891462 0 10.5028
10503 -0.4898397 0 10.5038
10504 -0.4904898 0 10.5048
10505 -0.4910994 0 10.5058
10506 -0.4916708 0 10.5068
10507 -0.4922065 0 10.5078
10508 -0.4927087 0 10.5088
10509 -0.4931796 0 10.5098
10510 -0.493621 0 10.5108
10511 -0.4940348 0 10.5118
10512 -0.4944228 0 10.5128
10513 -0.4947865 0 10.5138
10514 -0.4951275 0 10.5148
10515 -0.4954471 0 10.51581
10516 -0.4957468 0 10.51681
10517 -0.4960278 0 10.51781
10518 -0.4962912 0 10.51881
10519 -0.4965381 0 10.51981
10520 -0.4967696 0 10.52081
10521 -0.4969866 0 10.52181
10522 -0.4971901 0 10.52281
10523 -0.4974608 0 10.52381
10524 -0.4977145 0 10.52481
10525 -0.4979525 0 10.52581
10526 -0.4981755 0 10.52681
10527 -0.4983845 0 10.52781
10528 -0.4985805 0 10.52881
10529 -0.4987643 0 10.52981
10530 -0.4989366 0 10.53081
10531 -0.4990981 0 10.53181
10532 -0.4992495 0 10.53281
10533 -0.4993915 0 10.53381
10534 -0.4995245 0 10.53481
10535 -0.4996493 0 10.53581
10536 -0.4997663 0 10.53681
10537 -0.4998759 0 10.53781
10538 -0.4999787 0 10.53881
10539 -0.5000751 0 10.53981
10540 -0.5001655 0 10.54082
10541 -0.5002502 0 10.54182
10542 -0.5003296 0 10.54282
10543 -0.4997251 0 10.54382
10544 -0.4991585 0 10.54482
10545 -0.4986272 0 10.54582
10546 -0.4981292 0 10.54682
10547 -0.4976622 0 10.54782
10548 -0.4972245 0 10.54882
10549 -0.4968141 0 10.54982
10550 -0.4964294 0 10.55082
10551 -0.4960687 0 10.55182
10552 -0.4957306 0 10.55282
10553 -0.4954136 0 10.55382
10554 -0.4951164 0 10.55482
10555 -0.4948378 0 10.55582
10556 -0.4945766 0 10.55682
10557 -0.4943317 0 10.55782
10558 -0.4941021 0 10.55882
10559 -0.4938869 0 10.55982
10560 -0.4936851 0 10.56082
10561 -0.4934959 0 10.56182
10562 -0.4933186 0 10.56282
10563 -0.4916103 0 10.56382
10564 -0.4900088 0 10.56483
10565 -0.4885074 0 10.56583
10566 -0.4870999 0 10.56683
10567 -0.4857803 0 10.56783
10568 -0.4845432 0 10.56883
10569 -0.4833834 0 10.56983
10570 -0.4822961 0 10.57083
10571 -0.4812768 0 10.57183
10572 -0.4803211 0 10.57283
10573 -0.4794253 0 10.57383
10574 -0.4785853 0 10.57483
10575 -0.4777979 0 10.57583
10576 -0.4770597 0 10.57683
10577 -0.4763677 0 10.57783
10578 -0.4757188 0 10.57883
10579 -0.4751106 0 10.57983
10580 -0.4745403 0 10.58083
10581 -0.4740057 0 10.58183
10582 -0.4735045 0 10.58283
10583 -0.470842 0 10.58383
10584 -0.4683458 0 10.58483
10585 -0.4660056 0 10.58583
10586 -0.4638118 0 10.58683
10587 -0.4617549 0 10.58783
10588 -0.4598267 0 10.58883
10589 -0.458019 0 10.58984
10590 -0.4563243 0 10.59084
10591 -0.4547355 0 10.59184
10592 -0.453246 0 10.59284
10593 -0.4518495 0 10.59384
10594 -0.4505404 0 10.59484
10595 -0.4493131 0 10.59584
10596 -0.4481625 0 10.59684
10597 -0.4470838 0 10.59784
10598 -0.4460725 0 10.59884
10599 -0.4451244 0 10.59984
10600 -0.4442356 0 10.60084
10601 -0.4434023 0 10.60184
10602 -0.4426212 0 10.60284
10603 -0.439461 0 10.60384
10604 -0.4364984 0 10.60484
10605 -0.433721 0 10.60584
10606 -0.4311171 0 10.60684
10607 -0.428676 0 10.60784
10608 -0.4263875 0 10.60884
10609 -0.424242 0 10.60984
10610 -0.4222305 0 10.61084
10611 -0.4203448 0 10.61184
10612 -0.418577 0 10.61284
10613 -0.4169196 0 10.61384
10614 -0.4153659 0 10.61485
10615 -0.4139092 0 10.61585
10616 -0.4125436 0 10.61685
10617 -0.4112633 0 10.61785
10618 -0.4100631 0 10.61885
10619 -0.4089378 0 10.61985
10620 -0.4078829 0 10.62085
10621 -0.4068939 0 10.62185
10622 -0.4059668 0 10.62285
10623 -0.4037141 0 10.62385
10624 -0.4016021 0 10.62485
10625 -0.3996222 0 10.62585
10626 -0.3977661 0 10.62685
10627 -0.3960259 0 10.62785
10628 -0.3943945 0 10.62885
10629 -0.3928651 0 10.62985
10630 -0.3914312 0 10.63085
10631 -0.3900869 0 10.63185
10632 -0.3888268 0 10.63285
10633 -0.3876453 0 10.63385
10634 -0.3865376 0 10.63485
10635 -0.3854993 0 10.63585
10636 -0.3845258 0 10.63685
10637 -0.3836131 0 10.63785
10638 -0.3827575 0 10.63885
10639 -0.3819554 0 10.63986
10640 -0.3812034 0 10.64086
10641 -0.3804984 0 10.64186
10642 -0.3798375 0 10.64286
10643 -0.3797528 0 10.64386
10644 -0.3796735 0 10.64486
10645 -0.3795992 0 10.64586
10646 -0.3795294 0 10.64686
10647 -0.379464 0 10.64786
10648 -0.3794028 0 10.64886
10649 -0.3793453 0 10.64986
10650 -0.3792914 0 10.65086
10651 -0.379241 0 10.65186
10652 -0.3791936 0 10.65286
10653 -0.3791492 0 10.65386
10654 -0.3791076 0 10.65486
10655 -0.3790686 0 10.65586
10656 -0.3790321 0 10.65686
10657 -0.3789978 0 10.65786
10658 -0.3789656 0 10.65886
10659 -0.3789355 0 10.65986
10660 -0.3789073 0 10.66086
10661 -0.3788808 0 10.66186
10662 -0.378856 0 10.66286
10663 -0.3800767 0 10.66387
10664 -0.3812212 0 10.66487
10665 -0.3822941 0 10.66587
10666 -0.3833 0 10.66687
10667 -0.384243 0 10.66787
10668 -0.3851271 0 10.66887
10669 -0.3859559 0 10.66987
10670 -0.3867329 0 10.67087
10671 -0.3874614 0 10.67187
10672 -0.3881443 0 10.67287
10673 -0.3887845 0 10.67387
10674 -0.3893847 0 10.67487
10675 -0.3899474 0 10.67587
10676 -0.390475 0 10.67687
10677 -0.3909696 0 10.67787
10678 -0.3914332 0 10.67887
10679 -0.3918679 0 10.67987
10680 -0.3922754 0 10.68087
10681 -0.3926575 0 10.68187
10682 -0.3930157 0 10.68287
10683 -0.3946683 0 10.68387
10684 -0.3962176 0 10.68487
10685 -0.3976701 0 10.68587
10686 -0.3990318 0 10.68687
10687 -0.4003084 0 10.68787
10688 -0.4015052 0 10.68888
10689 -0.4026272 0 10.68988
10690 -0.4036791 0 10.69088
10691 -0.4046652 0 10.69188
10692 -0.4055897 0 10.69288
10693 -0.4064564 0 10.69388
10694 -0.407269 0 10.69488
10695 -0.4080308 0 10.69588
10696 -0.4087449 0 10.69688
10697 -0.4094145 0 10.69788
10698 -0.4100422 0 10.69888
10699 -0.4106306 0 10.69988
10700 -0.4111823 0 10.70088
10701 -0.4116994 0 10.70188
10702 -0.4121843 0 10.70288
10703 -0.4138589 0 10.70388
10704 -0.4154288 0 10.70488
10705 -0.4169006 0 10.70588
10706 -0.4182804 0 10.70688
10707 -0.419574 0 10.70788
10708 -0.4207866 0 10.70888
10709 -0.4219236 0 10.70988
10710 -0.4229894 0 10.71088
10711 -0.4239887 0 10.71188
10712 -0.4249255 0 10.71288
10713 -0.4258038 0 10.71389
10714 -0.4266271 0 10.71489
10715 -0.427399 0 10.71589
10716 -0.4281226 0 10.71689
10717 -0.4288011 0 10.71789
10718 -0.4294371 0 10.71889
10719 -0.4300334 0 10.71989
10720 -0.4305923 0 10.72089
10721 -0.4311164 0 10.72189
10722 -0.4316077 0 10.72289
10723 -0.4331914 0 10.72389
10724 -0.4346761 0 10.72489
10725 -0.4360681 0 10.72589
10726 -0.437373 0 10.72689
10727 -0.4385963 0 10.72789
10728 -0.4397433 0 10.72889
10729 -0.4408185 0 10.72989
10730 -0.4418265 0 10.73089
10731 -0.4427715 0 10.73189
10732 -0.4436575 0 10.73289
10733 -0.444488 0 10.73389
10734 -0.4452667 0 10.73489
10735 -0.4459967 0 10.73589
10736 -0.4466811 0 10.73689
10737 -0.4473227 0 10.7379
10738 -0.4479242 0 10.7389
10739 -0.4484881 0 10.7399
10740 -0.4490167 0 10.7409
10741 -0.4495124 0 10.7419
10742 -0.449977 0 10.7429
10743 -0.4512945 0 10.7439
10744 -0.4525296 0 10.7449
10745 -0.4536875 0 10.7459
10746 -0.4547731 0 10.7469
10747 -0.4557908 0 10.7479
10748 -0.4567449 0 10.7489
10749 -0.4576394 0 10.7499
10750 -0.4584779 0 10.7509
10751 -0.459264 0 10.7519
10752 -0.4600011 0 10.7529
10753 -0.460692 0 10.7539
10754 -0.4613398 0 10.7549
10755 -0.4619471 0 10.7559
10756 -0.4625164 0 10.7569
10757 -0.4630501 0 10.7579
10758 -0.4635505 0 10.7589
10759 -0.4640197 0 10.7599
10760 -0.4644594 0 10.7609
10761 -0.4648717 0 10.7619
10762 -0.4652583 0 10.76291
10763 -0.4661821 0 10.76391
10764 -0.4670482 0 10.76491
10765 -0.4678602 0 10.76591
10766 -0.4686214 0 10.76691
10767 -0.469335 0 10.76791
10768 -0.4700041 0 10.76891
10769 -0.4706313 0 10.76991
10770 -0.4712193 0 10.77091
10771 -0.4717706 0 10.77191
10772 -0.4722874 0 10.77291
10773 -0.4727719 0 10.77391
10774 -0.4732261 0 10.77491
10775 -0.4736519 0 10.77591
10776 -0.4740512 0 10.77691
10777 -0.4744255 0 10.77791
10778 -0.4747764 0 10.77891
10779 -0.4751053 0 10.77991
10780 -0.4754137 0 10.78091
10781 -0.4757029 0 10.78191
10782 -0.4759739 0 10.78291
10783 -0.4765058 0 10.78391
10784 -0.4770045 0 10.78491
10785 -0.477472 0 10.78591
10786 -0.4779103 0 10.78691
10787 -0.4783212 0 10.78792
10788 -0.4787064 0 10.78892
10789 -0.4790676 0 10.78992
10790 -0.4794062 0 10.79092
10791 -0.4797235 0 10.79192
10792 -0.4800211 0 10.79292
10793 -0.4803001 0 10.79392
10794 -0.4805616 0 10.79492
10795 -0.4808069 0 10.79592
10796 -0.4810367 0 10.79692
10797 -0.4812522 0 10.79792
10798 -0.4814543 0 10.79892
10799 -0.4816437 0 10.79992
10800 -0.4818212 0 10.80092
10801 -0.4819877 0 10.80192
10802 -0.4821438 0 10.80292
10803 -0.4828417 0 10.80392
10804 -0.4834961 0 10.80492
10805 -0.4841096 0 10.80592
10806 -0.4846847 0 10.80692
10807 -0.4852239 0 10.80792
10808 -0.4857293 0 10.80892
10809 -0.4862032 0 10.80992
10810 -0.4866475 0 10.81092
10811 -0.4870639 0 10.81192
10812 -0.4874544 0 10.81293
10813 -0.4878205 0 10.81393
10814 -0.4881637 0 10.81493
10815 -0.4884854 0 10.81593
10816 -0.4887871 0 10.81693
10817 -0.4890698 0 10.81793
10818 -0.4893349 0 10.81893
10819 -0.4895835 0 10.81993
10820 -0.4898165 0 10.82093
10821 -0.4900349 0 10.82193
10822 -0.4902397 0 10.82293
10823 -0.490907 0 10.82393
10824 -0.4915326 0 10.82493
10825 -0.4921191 0 10.82593
10826 -0.492669 0 10.82693
10827 -0.4931845 0 10.82793
10828 -0.4936678 0 10.82893
10829 -0.4941208 0 10.82993
10830 -0.4945455 0 10.83093
10831 -0.4949438 0 10.83193
10832 -0.4953171 0 10.83293
10833 -0.4956671 0 10.83393
10834 -0.4959952 0 10.83493
10835 -0.4963028 0 10.83593
10836 -0.4965912 0 10.83694
10837 -0.4968615 0 10.83794
10838 -0.497115 0 10.83894
10839 -0.4973526 0 10.83994
10840 -0.4975754 0 10.84094
10841 -0.4977842 0 10.84194
10842 -0.49798 0 10.84294
10843 -0.4981518 0 10.84394
10844 -0.498313 0 10.84494
10845 -0.498464 0 10.84594
10846 -0.4986056 0 10.84694
10847 -0.4987384 0 10.84794
10848 -0.4988629 0 10.84894
10849 -0.4989795 0 10.84994
10850 -0.4990889 0 10.85094
10851 -0.4991915 0 10.85194
10852 -0.4992876 0 10.85294
10853 -0.4993778 0 10.85394
10854 -0.4994622 0 10.85494
10855 -0.4995415 0 10.85594
10856 -0.4996158 0 10.85694
10857 -0.4996854 0 10.85794
10858 -0.4997507 0 10.85894
10859 -0.4998118 0 10.85994
10860 -0.4998692 0 10.86094
10861 -0.499923 0 10.86195
10862 -0.4999734 0 10.86295
10863 -0.499238 0 10.86395
10864 -0.4985484 0 10.86495
10865 -0.4979019 0 10.86595
10866 -0.4972959 0 10.86695
10867 -0.4967277 0 10.86795
10868 -0.4961951 0 10.86895
10869 -0.4956957 0 10.86995
10870 -0.4952275 0 10.87095
10871 -0.4947886 0 10.87195
10872 -0.4943771 0 10.87295
10873 -0.4939914 0 10.87395
10874 -0.4936298 0 10.87495
10875 -0.4932907 0 10.87595
10876 -0.4929729 0 10.87695
10877 -0.4926749 0 10.87795
10878 -0.4923956 0 10.87895
10879 -0.4921337 0 10.87995
10880 -0.4918881 0 10.88095
10881 -0.4916579 0 10.88195
10882 -0.4914421 0 10.88295
10883 -0.4895893 0 10.88395
10884 -0.4878522 0 10.88495
10885 -0.4862237 0 10.88595
10886 -0.484697 0 10.88696
10887 -0.4832657 0 10.88796
10888 -0.4819239 0 10.88896
10889 -0.4806659 0 10.88996
10890 -0.4794865 0 10.89096
10891 -0.4783809 0 10.89196
10892 -0.4773444 0 10.89296
10893 -0.4763726 0 10.89396
10894 -0.4754616 0 10.89496
10895 -0.4746075 0 10.89596
10896 -0.4738068 0 10.89696
10897 -0.4730561 0 10.89796
10898 -0.4723524 0 10.89896
10899 -0.4716927 0 10.89996
10900 -0.4710742 0 10.90096
10901 -0.4704943 0 10.90196
10902 -0.4699506 0 10.90296
10903 -0.4671724 0 10.90396
10904 -0.4645677 0 10.90496
10905 -0.4621258 0 10.90596
10906 -0.4598366 0 10.90696
10907 -0.4576904 0 10.90796
10908 -0.4556784 0 10.90896
10909 -0.4537921 0 10.90996
10910 -0.4520237 0 10.91096
10911 -0.4503658 0 10.91197
10912 -0.4488116 0 10.91297
10913 -0.4473545 0 10.91397
10914 -0.4459884 0 10.91497
10915 -0.4447078 0 10.91597
10916 -0.4435072 0 10.91697
10917 -0.4423816 0 10.91797
10918 -0.4413264 0 10.91897
10919 -0.4403371 0 10.91997
10920 -0.4394096 0 10.92097
10921 -0.4385402 0 10.92197
10922 -0.437725 0 10.92297
10923 -0.4345983 0 10.92397
10924 -0.431667 0 10.92497
10925 -0.4289189 0 10.92597
10926 -0.4263426 0 10.92697
10927 -0.4239273 0 10.92797
10928 -0.421663 0 10.92897
10929 -0.4195402 0 10.92997
10930 -0.41755 0 10.93097
10931 -0.4156843 0 10.93197
10932 -0.4139351 0 10.93297
10933 -0.4122953 0 10.93397
10934 -0.4107579 0 10.93497
10935 -0.4093167 0 10.93598
10936 -0.4079655 0 10.93698
10937 -0.4066988 0 10.93798
10938 -0.4055112 0 10.93898
10939 -0.4043979 0 10.93998
10940 -0.4033541 0 10.94098
10941 -0.4023756 0 10.94198
10942 -0.4014582 0 10.94298
10943 -0.3994837 0 10.94398
10944 -0.3976326 0 10.94498
10945 -0.3958972 0 10.94598
10946 -0.3942702 0 10.94698
10947 -0.3927449 0 10.94798
10948 -0.391315 0 10.94898
10949 -0.3899744 0 10.94998
10950 -0.3887176 0 10.95098
10951 -0.3875394 0 10.95198
10952 -0.3864348 0 10.95298
10953 -0.3853992 0 10.95398
10954 -0.3844284 0 10.95498
10955 -0.3835182 0 10.95598
10956 -0.3826649 0 10.95698
10957 -0.381865 0 10.95798
10958 -0.381115 0 10.95898
10959 -0.380412 0 10.95998
10960 -0.3797528 0 10.96099
10961 -0.3791349 0 10.96199
10962 -0.3785556 0 10.96299
10963 -0.3787008 0 10.96399
10964 -0.3788369 0 10.96499
10965 -0.3789645 0 10.96599
10966 -0.3790842 0 10.96699
10967 -0.3791964 0 10.96799
10968 -0.3793015 0 10.96899
10969 -0.3794002 0 10.96999
10970 -0.3794926 0 10.97099
10971 -0.3795792 0 10.97199
10972 -0.3796605 0 10.97299
10973 -0.3797366 0 10.97399
10974 -0.379808 0 10.97499
10975 -0.379875 0 10.97599
10976 -0.3799377 0 10.97699
10977 -0.3799965 0 10.97799
10978 -0.3800517 0 10.97899
10979 -0.3801034 0 10.97999
10980 -0.3801519 0 10.98099
10981 -0.3801973 0 10.98199
10982 -0.38024 0 10.98299
10983 -0.381544 0 10.98399
10984 -0.3827665 0 10.98499
10985 -0.3839126 0 10.986
10986 -0.3849871 0 10.987
10987 -0.3859944 0 10.988
10988 -0.3869387 0 10.989
10989 -0.3878241 0 10.99
10990 -0.3886541 0 10.991
10991 -0.3894322 0 10.992
10992 -0.3901617 0 10.993
10993 -0.3908456 0 10.994
10994 -0.3914867 0 10.995
10995 -0.3920878 0 10.996
10996 -0.3926513 0 10.997
10997 -0.3931797 0 10.998
10998 -0.3936749 0 10.999
10999 -0.3941392 0 11
11000 -0.3945746 0 11.001
11001 -0.3949827 0 11.002
11002 -0.3953652 0 11.003
11003 -0.3970361 0 11.004
11004 -0.3986025 0 11.005
11005 -0.4000711 0 11.006
11006 -0.4014478 0 11.007
11007 -0.4027385 0 11.008
11008 -0.4039485 0 11.009
11009 -0.4050829 0 11.01
11010 -0.4061464 0 11.01101
11011 -0.4071434 0 11.01201
11012 -0.4080781 0 11.01301
11013 -0.4089544 0 11.01401
11014 -0.4097759 0 11.01501
11015 -0.4105461 0 11.01601
11016 -0.4112682 0 11.01701
11017 -0.4119451 0 11.01801
11018 -0.4125797 0 11.01901
11019 -0.4131747 0 11.02001
11020 -0.4137324 0 11.02101
11021 -0.4142553 0 11.02201
11022 -0.4147455 0 11.02301
11023 -0.4164157 0 11.02401
11024 -0.4179814 0 11.02501
11025 -0.4194493 0 11.02601
11026 -0.4208255 0 11.02701
11027 -0.4221156 0 11.02801
11028 -0.4233251 0 11.02901
11029 -0.424459 0 11.03001
11030 -0.425522 0 11.03101
11031 -0.4265186 0 11.03201
11032 -0.4274529 0 11.03301
11033 -0.4283288 0 11.03401
11034 -0.42915 0 11.03502
11035 -0.4299199 0 11.03602
11036 -0.4306416 0 11.03702
11037 -0.4313182 0 11.03802
11038 -0.4319526 0 11.03902
11039 -0.4325472 0 11.04002
11040 -0.4331048 0 11.04102
11041 -0.4336275 0 11.04202
11042 -0.4341175 0 11.04302
11043 -0.4356777 0 11.04402
11044 -0.4371405 0 11.04502
11045 -0.4385118 0 11.04602
11046 -0.4397974 0 11.04702
11047 -0.4410027 0 11.04802
11048 -0.4421327 0 11.04902
11049 -0.4431919 0 11.05002
11050 -0.4441851 0 11.05102
11051 -0.4451161 0 11.05202
11052 -0.445989 0 11.05302
11053 -0.4468073 0 11.05402
11054 -0.4475744 0 11.05502
11055 -0.4482936 0 11.05602
11056 -0.4489679 0 11.05702
11057 -0.4496 0 11.05802
11058 -0.4501926 0 11.05902
11059 -0.4507482 0 11.06003
11060 -0.451269 0 11.06103
11061 -0.4517573 0 11.06203
11062 -0.4522151 0 11.06303
11063 -0.4534843 0 11.06403
11064 -0.4546741 0 11.06503
11065 -0.4557896 0 11.06603
11066 -0.4568353 0 11.06703
11067 -0.4578157 0 11.06803
11068 -0.4587348 0 11.06903
11069 -0.4595965 0 11.07003
11070 -0.4604044 0 11.07103
11071 -0.4611617 0 11.07203
11072 -0.4618717 0 11.07303
11073 -0.4625373 0 11.07403
11074 -0.4631613 0 11.07503
11075 -0.4637463 0 11.07603
11076 -0.4642948 0 11.07703
11077 -0.464809 0 11.07803
11078 -0.465291 0 11.07903
11079 -0.4657429 0 11.08003
11080 -0.4661666 0 11.08103
11081 -0.4665638 0 11.08203
11082 -0.4669362 0 11.08303
11083 -0.4678004 0 11.08403
11084 -0.4686106 0 11.08504
11085 -0.4693702 0 11.08604
11086 -0.4700823 0 11.08704
11087 -0.4707499 0 11.08804
11088 -0.4713757 0 11.08904
11089 -0.4719625 0 11.09004
11090 -0.4725125 0 11.09104
11091 -0.4730282 0 11.09204
11092 -0.4735117 0 11.09304
11093 -0.4739649 0 11.09404
11094 -0.4743899 0 11.09504
11095 -0.4747882 0 11.09604
11096 -0.4751617 0 11.09704
11097 -0.4755118 0 11.09804
11098 -0.47584 0 11.09904
11099 -0.4761478 0 11.10004
11100 -0.4764363 0 11.10104
11101 -0.4767067 0 11.10204
11102 -0.4769603 0 11.10304
11103 -0.4774716 0 11.10404
11104 -0.4779509 0 11.10504
11105 -0.4784002 0 11.10604
11106 -0.4788215 0 11.10704
11107 -0.4792165 0 11.10804
11108 -0.4795867 0 11.10905
11109 -0.4799338 0 11.11005
11110 -0.4802592 0 11.11105
11111 -0.4805643 0 11.11205
11112 -0.4808503 0 11.11305
11113 -0.4811185 0 11.11405
11114 -0.4813699 0 11.11505
11115 -0.4816055 0 11.11605
11116 -0.4818265 0 11.11705
11117 -0.4820336 0 11.11805
11118 -0.4822278 0 11.11905
11119 -0.4824099 0 11.12005
11120 -0.4825805 0 11.12105
11121 -0.4827405 0 11.12205
11122 -0.4828905 0 11.12305
11123 -0.4836146 0 11.12405
11124 -0.4842934 0 11.12505
11125 -0.4849298 0 11.12605
11126 -0.4855264 0 11.12705
11127 -0.4860858 0 11.12805
11128 -0.4866101 0 11.12905
11129 -0.4871018 0 11.13005
11130 -0.4875627 0 11.13105
11131 -0.4879947 0 11.13205
11132 -0.4883998 0 11.13305
11133 -0.4887795 0 11.13406
11134 -0.4891356 0 11.13506
11135 -0.4894693 0 11.13606
11136 -0.4897822 0 11.13706
11137 -0.4900755 0 11.13806
11138 -0.4903506 0 11.13906
11139 -0.4906084 0 11.14006
11140 -0.4908501 0 11.14106
11141 -0.4910767 0 11.14206
11142 -0.4912891 0 11.14306
11143 -0.4919291 0 11.14406
11144 -0.4925291 0 11.14506
11145 -0.4930915 0 11.14606
11146 -0.4936188 0 11.14706
11147 -0.4941132 0 11.14806
11148 -0.4945767 0 11.14906
11149 -0.4950112 0 11.15006
11150 -0.4954185 0 11.15106
11151 -0.4958004 0 11.15206
11152 -0.4961584 0 11.15306
11153 -0.4964941 0 11.15406
11154 -0.4968087 0 11.15506
11155 -0.4971037 0 11.15606
11156 -0.4973803 0 11.15706
11157 -0.4976396 0 11.15806
11158 -0.4978826 0 11.15907
11159 -0.4981105 0 11.16007
11160 -0.4983242 0 11.16107
11161 -0.4985244 0 11.16207
11162 -0.4987122 0 11.16307
11163 -0.4987717 0 11.16407
11164 -0.4988275 0 11.16507
11165 -0.4988797 0 11.16607
11166 -0.4989287 0 11.16707
11167 -0.4989747 0 11.16807
11168 -0.4990178 0 11.16907
11169 -0.4990582 0 11.17007
11170 -0.499096 0 11.17107
11171 -0.4991316 0 11.17207
11172 -0.4991648 0 11.17307
11173 -0.499196 0 11.17407
11174 -0.4992253 0 11.17507
11175 -0.4992527 0 11.17607
11176 -0.4992784 0 11.17707
11177 -0.4993025 0 11.17807
11178 -0.4993251 0 11.17907
11179 -0.4993463 0 11.18007
11180 -0.4993662 0 11.18107
11181 -0.4993848 0 11.18207
11182 -0.4994022 0 11.18307
11183 -0.4985348 0 11.18408
11184 -0.4977216 0 11.18508
11185 -0.4969593 0 11.18608
11186 -0.4962446 0 11.18708
11187 -0.4955745 0 11.18808
11188 -0.4949464 0 11.18908
11189 -0.4943575 0 11.19008
11190 -0.4938054 0 11.19108
11191 -0.4932878 0 11.19208
11192 -0.4928026 0 11.19308
11193 -0.4923476 0 11.19408
11194 -0.4919212 0 11.19508
11195 -0.4915213 0 11.19608
11196 -0.4911465 0 11.19708
11197 -0.4907951 0 11.19808
11198 -0.4904656 0 11.19908
11199 -0.4901568 0 11.20008
11200 -0.4898672 0 11.20108
11201 -0.4895958 0 11.20208
11202 -0.4893413 0 11.20308
11203 -0.4873501 0 11.20408
11204 -0.4854834 0 11.20508
11205 -0.4837334 0 11.20608
11206 -0.4820927 0 11.20708
11207 -0.4805546 0 11.20809
11208 -0.4791126 0 11.20909
11209 -0.4777607 0 11.21009
11210 -0.4764934 0 11.21109
11211 -0.4753052 0 11.21209
11212 -0.4741913 0 11.21309
11213 -0.473147 0 11.21409
11214 -0.472168 0 11.21509
11215 -0.4712502 0 11.21609
11216 -0.4703897 0 11.21709
11217 -0.469583 0 11.21809
11218 -0.4688267 0 11.21909
11219 -0.4681177 0 11.22009
11220 -0.4674531 0 11.22109
11221 -0.4668299 0 11.22209
11222 -0.4662457 0 11.22309
11223 -0.4633639 0 11.22409
11224 -0.4606623 0 11.22509
11225 -0.4581295 0 11.22609
11226 -0.4557549 0 11.22709
11227 -0.4535289 0 11.22809
11228 -0.4514419 0 11.22909
11229 -0.4494854 0 11.23009
11230 -0.4476511 0 11.23109
11231 -0.4459315 0 11.23209
11232 -0.4443193 0 11.2331
11233 -0.4428079 0 11.2341
11234 -0.441391 0 11.2351
11235 -0.4400627 0 11.2361
11236 -0.4388174 0 11.2371
11237 -0.4376498 0 11.2381
11238 -0.4365553 0 11.2391
11239 -0.4355292 0 11.2401
11240 -0.4345672 0 11.2411
11241 -0.4336653 0 11.2421
